channel_id,source_id,tdate,amount,new_role_money,roi,pay_rate
6867,441940,2021-01-20,2830.19,0.0,0.0,0.0
6867,441939,2021-01-20,2830.19,98.0,0.034627,0.0667
6867,441938,2021-01-20,1108.11,60.0,0.054146,0.2
6867,441937,2021-01-20,2641.37,238.0,0.090105,0.0714
6867,441936,2021-01-20,5509.06,110.0,0.019967,0.013
6867,441946,2021-01-20,767.1,0.0,0.0,0.0
21245,441790,2021-01-20,568.23,0.0,0.0,0.0
6867,439938,2021-01-20,775.01,0.0,0.0,0.0
6867,441947,2021-01-20,594.95,0.0,0.0,
6867,441949,2021-01-20,1026.08,200.0,0.194917,0.3333
6867,441950,2021-01-20,708.56,0.0,0.0,0.0
6867,442771,2021-01-20,2830.19,0.0,0.0,0.0
6867,442767,2021-01-20,3273.09,30.0,0.009166,0.037
6867,442763,2021-01-20,2830.19,0.0,0.0,0.0
6867,442762,2021-01-20,1351.76,0.0,0.0,0.0
6867,442761,2021-01-20,2830.19,0.0,0.0,0.0
6867,442760,2021-01-20,2830.19,0.0,0.0,0.0
6867,442759,2021-01-20,2830.19,0.0,0.0,0.0
6867,442757,2021-01-20,2830.19,0.0,0.0,0.0
6867,442756,2021-01-20,2830.19,0.0,0.0,0.0
6867,442755,2021-01-20,7651.96,132.0,0.01725,0.0357
6867,442268,2021-01-20,600.11,60.0,0.099982,0.3333
6867,442267,2021-01-20,602.34,0.0,0.0,0.0
6867,442265,2021-01-20,2127.76,0.0,0.0,0.0
6867,441964,2021-01-20,2774.47,0.0,0.0,0.0
6867,441963,2021-01-20,2830.19,0.0,0.0,0.0
6867,441962,2021-01-20,981.96,0.0,0.0,0.0
6867,441958,2021-01-20,832.46,0.0,0.0,0.0
6867,441957,2021-01-20,2116.1,98.0,0.046312,0.0833
6867,441956,2021-01-20,2830.19,110.0,0.038867,0.0417
6867,441953,2021-01-20,1181.63,0.0,0.0,0.0
6867,441951,2021-01-20,5660.38,196.0,0.034627,0.0357
6867,442894,2021-01-20,718.23,0.0,0.0,0.0
20545,442892,2021-01-20,1221.24,0.0,0.0,0.0
20545,442897,2021-01-20,1207.52,0.0,0.0,0.0
21212,442608,2021-01-20,1902.68,0.0,0.0,0.0
21212,442607,2021-01-20,2830.19,0.0,0.0,0.0
21212,442606,2021-01-20,2626.33,0.0,0.0,0.0
21212,442605,2021-01-20,2830.19,12.0,0.00424,0.0204
21212,442609,2021-01-20,2830.19,0.0,0.0,0.0
21116,442734,2021-01-20,1580.25,0.0,0.0,0.0
21116,442726,2021-01-20,5660.38,68.0,0.012013,0.009
21116,442725,2021-01-20,2830.19,12.0,0.00424,0.0169
21116,442724,2021-01-20,2830.19,0.0,0.0,0.0
21116,442722,2021-01-20,2830.19,0.0,0.0,0.0
21116,442721,2021-01-20,4877.94,184.0,0.037721,0.0133
21116,442720,2021-01-20,2830.19,0.0,0.0,0.0
21116,442719,2021-01-20,1260.63,0.0,0.0,0.0
21116,442716,2021-01-20,5660.38,84.0,0.01484,0.0056
21212,442610,2021-01-20,2830.19,0.0,0.0,0.0
21212,442611,2021-01-20,2087.76,60.0,0.028739,0.0435
21212,442612,2021-01-20,2830.19,0.0,0.0,0.0
20545,442893,2021-01-20,2830.19,0.0,0.0,0.0
21245,441782,2021-01-20,1348.73,0.0,0.0,0.0
21245,441778,2021-01-20,2830.19,0.0,0.0,0.0
21245,438401,2021-01-20,522.8,196.0,0.374904,0.0278
21212,443374,2021-01-20,2830.19,0.0,0.0,0.0
21212,443373,2021-01-20,801.15,0.0,0.0,0.0
21212,443372,2021-01-20,872.13,0.0,0.0,0.0
21212,443371,2021-01-20,1352.44,0.0,0.0,0.0
21212,443370,2021-01-20,1769.6,0.0,0.0,0.0
21212,443369,2021-01-20,1783.26,0.0,0.0,0.0
21212,443368,2021-01-20,925.44,30.0,0.032417,0.1667
21212,443367,2021-01-20,2830.19,0.0,0.0,0.0
21212,443366,2021-01-20,603.75,0.0,0.0,0.0
21212,443365,2021-01-20,7547.17,600.0,0.0795,0.0286
21212,442651,2021-01-20,2830.19,0.0,0.0,0.0
21212,442627,2021-01-20,2830.19,0.0,0.0,0.0
21212,442625,2021-01-20,2830.19,12.0,0.00424,0.0094
21212,442623,2021-01-20,2830.19,0.0,0.0,0.0
21212,442622,2021-01-20,2830.19,0.0,0.0,0.0
21212,442621,2021-01-20,1109.25,12.0,0.010818,0.1
21212,442613,2021-01-20,2830.19,0.0,0.0,0.0
21116,442713,2021-01-20,2830.19,0.0,0.0,0.0
21116,442592,2021-01-20,2830.19,0.0,0.0,0.0
21245,441771,2021-01-20,709.42,0.0,0.0,0.0
21116,442590,2021-01-20,2830.19,0.0,0.0,0.0
20646,443457,2021-01-20,1472.77,0.0,0.0,0.0
20646,441887,2021-01-20,5475.45,98.0,0.017898,0.0145
20646,441885,2021-01-20,2830.19,0.0,0.0,0.0
20646,441880,2021-01-20,1817.41,0.0,0.0,0.0
21116,442591,2021-01-20,2830.19,0.0,0.0,0.0
20545,442902,2021-01-20,10229.43,1044.0,0.102058,0.0208
20646,443464,2021-01-20,688.41,0.0,0.0,0.0
20754,443595,2021-01-20,726.87,0.0,0.0,0.0
20545,442903,2021-01-20,2813.88,0.0,0.0,0.0
20754,443597,2021-01-20,4905.66,60.0,0.012231,0.0128
21116,442589,2021-01-20,2830.19,0.0,0.0,0.0
21116,442588,2021-01-20,12527.37,256.0,0.020435,0.0124
20754,443596,2021-01-20,529.36,0.0,0.0,0.0
21116,442587,2021-01-20,905.81,0.0,0.0,0.0
21116,442586,2021-01-20,2830.19,0.0,0.0,0.0
21116,442585,2021-01-20,3559.11,42.0,0.011801,0.0323
21116,442583,2021-01-20,2830.19,0.0,0.0,0.0
21116,442582,2021-01-20,2830.19,0.0,0.0,0.0
20545,442901,2021-01-20,1944.12,226.0,0.116248,0.0909
20754,443600,2021-01-20,735.08,0.0,0.0,0.0
20754,443598,2021-01-20,1615.56,0.0,0.0,0.0
20868,438008,2021-01-20,2830.19,0.0,0.0,0.0
20754,443599,2021-01-20,4905.66,30.0,0.006115,0.0093
20966,443301,2021-01-20,2830.19,0.0,0.0,0.0
20451,445132,2021-01-21,3957.25,30.0,0.007581,0.0116
21245,444555,2021-01-21,661.92,0.0,0.0,0.0
21245,444544,2021-01-21,2830.19,0.0,0.0,0.0
21245,444543,2021-01-21,1549.03,0.0,0.0,0.0
21245,444542,2021-01-21,1227.02,0.0,0.0,0.0
21245,444541,2021-01-21,1467.72,0.0,0.0,0.0
21245,444539,2021-01-21,658.68,0.0,0.0,0.0
21245,444538,2021-01-21,2830.19,0.0,0.0,0.0
21245,444537,2021-01-21,2830.19,0.0,0.0,0.0
20451,445213,2021-01-21,2000.65,98.0,0.048984,0.0139
20451,445207,2021-01-21,893.44,0.0,0.0,0.0
20451,445198,2021-01-21,1382.89,0.0,0.0,0.0
20451,445196,2021-01-21,578.05,0.0,0.0,0.0
20451,445195,2021-01-21,567.91,0.0,0.0,0.0
20451,445194,2021-01-21,741.67,0.0,0.0,0.0
20451,445193,2021-01-21,1180.4,60.0,0.05083,0.1111
20451,445192,2021-01-21,618.6,0.0,0.0,0.0
20451,445211,2021-01-21,765.1,0.0,0.0,0.0
21245,444564,2021-01-21,584.66,0.0,0.0,0.0
20144,440099,2021-01-21,523.1,0.0,0.0,0.0
20451,445128,2021-01-21,2512.67,30.0,0.011939,0.0105
20144,440096,2021-01-21,912.2,0.0,0.0,0.0
20144,440078,2021-01-21,819.46,0.0,0.0,0.0
20143,443229,2021-01-21,1594.82,0.0,0.0,0.0
20143,443220,2021-01-21,1430.32,0.0,0.0,0.0
20143,443201,2021-01-21,1723.7,0.0,0.0,0.0
21246,444411,2021-01-21,805.6,0.0,0.0,0.0
21246,444400,2021-01-21,956.63,0.0,0.0,0.0
21246,438441,2021-01-21,739.2,0.0,0.0,0.0
21245,444561,2021-01-21,2830.19,0.0,0.0,0.0
20143,443204,2021-01-21,2564.62,12.0,0.004679,0.04
21245,444916,2021-01-21,1193.64,0.0,0.0,0.0
20451,445126,2021-01-21,653.65,0.0,0.0,0.0
21245,444906,2021-01-21,536.08,0.0,0.0,
21245,444904,2021-01-21,1529.46,0.0,0.0,0.0
21245,444903,2021-01-21,2830.19,0.0,0.0,0.0
21245,441786,2021-01-21,614.56,0.0,0.0,0.0
21212,445047,2021-01-21,2414.61,0.0,0.0,0.0
21212,445045,2021-01-21,1774.32,0.0,0.0,0.0
21212,445044,2021-01-21,2830.19,0.0,0.0,0.0
21212,445043,2021-01-21,2830.19,0.0,0.0,0.0
21212,445042,2021-01-21,2830.19,0.0,0.0,0.0
21212,445041,2021-01-21,2830.19,0.0,0.0,0.0
21212,445035,2021-01-21,2110.36,0.0,0.0,0.0
21212,445034,2021-01-21,975.99,0.0,0.0,0.0
21212,445033,2021-01-21,2830.19,0.0,0.0,0.0
21212,445032,2021-01-21,4716.98,122.0,0.025864,0.0072
21212,445031,2021-01-21,4716.98,42.0,0.008904,0.0109
21212,445030,2021-01-21,7547.17,60.0,0.00795,0.0163
20144,440112,2021-01-21,607.85,0.0,0.0,0.0
21212,444330,2021-01-21,2830.19,0.0,0.0,0.0
21245,444908,2021-01-21,1393.4,0.0,0.0,0.0
21245,444912,2021-01-21,854.08,464.0,0.543275,0.2
21245,444913,2021-01-21,2830.19,0.0,0.0,0.0
21245,444914,2021-01-21,2830.19,0.0,0.0,0.0
20451,445124,2021-01-21,2572.64,0.0,0.0,0.0
20451,445123,2021-01-21,506.26,0.0,0.0,0.0
20451,445122,2021-01-21,2389.34,0.0,0.0,0.0
20451,445120,2021-01-21,2572.64,0.0,0.0,0.0
20451,445119,2021-01-21,2300.21,78.0,0.03391,0.0161
20451,445118,2021-01-21,659.76,0.0,0.0,0.0
20451,445115,2021-01-21,2548.64,0.0,0.0,0.0
20451,445112,2021-01-21,1881.26,0.0,0.0,0.0
20451,445110,2021-01-21,709.76,0.0,0.0,0.0
20451,445109,2021-01-21,1476.97,0.0,0.0,0.0
20451,445127,2021-01-21,985.97,0.0,0.0,0.0
21268,444213,2021-01-21,745.31,0.0,0.0,0.0
21268,444212,2021-01-21,2746.03,0.0,0.0,0.0
21268,444211,2021-01-21,2830.19,0.0,0.0,0.0
21268,444210,2021-01-21,2797.3,0.0,0.0,0.0
21245,444915,2021-01-21,5660.38,30.0,0.0053,0.004
20144,440113,2021-01-21,1165.34,0.0,0.0,0.0
20144,440141,2021-01-21,606.42,0.0,0.0,0.0
20755,444465,2021-01-21,677.92,30.0,0.044253,0.125
20755,444460,2021-01-21,754.1,0.0,0.0,0.0
20755,444458,2021-01-21,3101.89,0.0,0.0,0.0
20755,444456,2021-01-21,547.73,0.0,0.0,0.0
20755,444454,2021-01-21,888.0,0.0,0.0,0.0
20755,444453,2021-01-21,1191.89,0.0,0.0,0.0
20755,444451,2021-01-21,876.06,0.0,0.0,0.0
20755,444447,2021-01-21,1473.2,0.0,0.0,0.0
20755,444446,2021-01-21,532.79,0.0,0.0,0.0
20755,444445,2021-01-21,980.67,0.0,0.0,0.0
20755,444442,2021-01-21,835.32,0.0,0.0,0.0
20755,444441,2021-01-21,1210.18,0.0,0.0,0.0
21117,444793,2021-01-21,2808.23,0.0,0.0,0.0
21117,444799,2021-01-21,873.69,0.0,0.0,0.0
21212,444329,2021-01-21,1096.87,0.0,0.0,0.0
21246,444361,2021-01-21,544.21,0.0,0.0,0.0
21246,444360,2021-01-21,568.08,0.0,0.0,0.0
20755,444440,2021-01-21,1318.58,0.0,0.0,0.0
21213,444562,2021-01-21,2924.53,0.0,0.0,0.0
21213,444559,2021-01-21,2924.53,0.0,0.0,0.0
21213,444551,2021-01-21,858.04,0.0,0.0,0.0
21213,444547,2021-01-21,699.73,0.0,0.0,0.0
21209,443038,2021-01-21,540.77,0.0,0.0,0.0
20755,441305,2021-01-21,2729.53,48.0,0.017585,0.0357
20541,445048,2021-01-21,1088.42,0.0,0.0,0.0
20541,442811,2021-01-21,697.06,0.0,0.0,0.0
20541,445049,2021-01-21,1510.58,0.0,0.0,0.0
20452,444866,2021-01-21,2397.08,0.0,0.0,0.0
20452,444863,2021-01-21,1691.74,256.0,0.151323,0.1667
20452,444861,2021-01-21,511.91,0.0,0.0,0.0
20452,444860,2021-01-21,2623.08,12.0,0.004575,0.2
20452,444858,2021-01-21,3334.91,0.0,0.0,0.0
20452,444857,2021-01-21,587.5,0.0,0.0,0.0
20452,444856,2021-01-21,1698.11,0.0,0.0,0.0
20452,444855,2021-01-21,3300.77,42.0,0.012724,0.0556
20452,444854,2021-01-21,702.53,0.0,0.0,0.0
20452,444852,2021-01-21,908.97,0.0,0.0,0.0
20452,444865,2021-01-21,3334.91,0.0,0.0,0.0
20541,445050,2021-01-21,754.25,0.0,0.0,0.0
20647,442778,2021-01-21,592.38,0.0,0.0,0.0
20541,445051,2021-01-21,1584.33,60.0,0.037871,0.2222
20647,442702,2021-01-21,508.84,0.0,0.0,0.0
20546,444964,2021-01-21,1110.28,0.0,0.0,0.0
20546,439853,2021-01-21,642.16,0.0,0.0,0.0
20546,444968,2021-01-21,714.45,0.0,0.0,0.0
21212,444328,2021-01-21,1964.88,0.0,0.0,0.0
21116,444535,2021-01-21,2830.19,0.0,0.0,0.0
21212,444326,2021-01-21,630.9,0.0,0.0,0.0
20540,444974,2021-01-21,584.92,0.0,0.0,
20540,444973,2021-01-21,2830.19,0.0,0.0,0.0
20540,444972,2021-01-21,799.11,0.0,0.0,0.0
20540,444937,2021-01-21,2246.48,0.0,0.0,0.0
20540,444936,2021-01-21,830.49,0.0,0.0,0.0
20540,444935,2021-01-21,2257.89,0.0,0.0,0.0
20540,444934,2021-01-21,2830.19,0.0,0.0,0.0
20540,444909,2021-01-21,792.74,0.0,0.0,0.0
20540,444907,2021-01-21,1078.52,0.0,0.0,0.0
20540,444902,2021-01-21,2822.12,0.0,0.0,0.0
20419,444813,2021-01-21,2830.19,12.0,0.00424,0.0175
20419,444812,2021-01-21,1694.75,0.0,0.0,0.0
20419,444810,2021-01-21,5660.38,206.0,0.036393,0.007
20540,444975,2021-01-21,1632.89,0.0,0.0,0.0
20540,444976,2021-01-21,828.5,0.0,0.0,0.0
20545,444422,2021-01-21,1300.51,0.0,0.0,0.0
20545,444421,2021-01-21,2427.23,0.0,0.0,0.0
20545,444420,2021-01-21,5660.38,60.0,0.0106,0.0139
20545,444419,2021-01-21,581.31,0.0,0.0,0.0
20545,444418,2021-01-21,2830.19,30.0,0.0106,0.0104
20545,444380,2021-01-21,1788.35,0.0,0.0,0.0
20545,444379,2021-01-21,2829.62,0.0,0.0,0.0
20545,444378,2021-01-21,1822.21,0.0,0.0,0.0
20545,444377,2021-01-21,1398.16,0.0,0.0,0.0
20545,444375,2021-01-21,2786.98,0.0,0.0,0.0
6867,444352,2021-01-21,676.22,0.0,0.0,0.0
20545,444374,2021-01-21,2830.19,0.0,0.0,0.0
20545,444296,2021-01-21,2073.31,0.0,0.0,0.0
20545,444293,2021-01-21,1172.74,0.0,0.0,0.0
20545,444291,2021-01-21,2830.19,0.0,0.0,0.0
20545,444290,2021-01-21,2830.19,0.0,0.0,0.0
20545,444289,2021-01-21,1673.49,0.0,0.0,0.0
20545,444288,2021-01-21,1201.02,0.0,0.0,0.0
20545,444297,2021-01-21,839.66,0.0,0.0,0.0
20545,444474,2021-01-21,1041.93,0.0,0.0,0.0
6867,444351,2021-01-21,763.69,0.0,0.0,0.0
6867,444348,2021-01-21,2830.19,0.0,0.0,0.0
6770,443050,2021-01-21,533.88,0.0,0.0,0.0
21212,444898,2021-01-21,2830.19,0.0,0.0,0.0
21212,444897,2021-01-21,1523.95,0.0,0.0,0.0
21212,444896,2021-01-21,2830.19,140.0,0.049467,0.0385
21212,444895,2021-01-21,2830.19,0.0,0.0,
21212,444893,2021-01-21,2830.19,0.0,0.0,0.0
21212,444327,2021-01-21,2830.19,0.0,0.0,0.0
6867,444340,2021-01-21,2830.19,0.0,0.0,0.0
6867,444339,2021-01-21,2830.19,0.0,0.0,0.0
6867,444338,2021-01-21,2830.19,0.0,0.0,0.0
6867,444337,2021-01-21,1501.02,30.0,0.019986,0.1111
6867,444335,2021-01-21,2830.19,0.0,0.0,0.0
6867,444334,2021-01-21,979.06,0.0,0.0,0.0
6867,444333,2021-01-21,2830.19,0.0,0.0,0.0
6867,444331,2021-01-21,2830.19,0.0,0.0,0.0
6867,442930,2021-01-21,2830.19,0.0,0.0,0.0
6867,442928,2021-01-21,2830.19,0.0,0.0,0.0
6867,444350,2021-01-21,2830.19,0.0,0.0,0.0
6867,442927,2021-01-21,719.79,0.0,0.0,0.0
6867,442925,2021-01-21,2804.09,0.0,0.0,0.0
6867,442923,2021-01-21,831.59,0.0,0.0,0.0
6867,442920,2021-01-21,2104.6,0.0,0.0,0.0
6867,442919,2021-01-21,540.51,0.0,0.0,0.0
6867,442917,2021-01-21,582.92,0.0,0.0,0.0
6867,442916,2021-01-21,599.48,0.0,0.0,0.0
6867,442926,2021-01-21,716.86,0.0,0.0,0.0
20545,444475,2021-01-21,2830.19,0.0,0.0,0.0
20545,444477,2021-01-21,2830.19,60.0,0.0212,0.0377
21116,444536,2021-01-21,2830.19,0.0,0.0,0.0
21116,444534,2021-01-21,2830.19,0.0,0.0,0.0
21116,444533,2021-01-21,2800.08,0.0,0.0,0.0
21116,444532,2021-01-21,2830.19,0.0,0.0,0.0
21116,444531,2021-01-21,2830.19,12.0,0.00424,0.0244
21116,444530,2021-01-21,2830.19,30.0,0.0106,0.0357
21116,444529,2021-01-21,1700.67,0.0,0.0,0.0
21116,444528,2021-01-21,11320.75,162.0,0.01431,0.0208
21116,444527,2021-01-21,2830.19,116.0,0.040987,0.0357
21116,444432,2021-01-21,3213.48,60.0,0.018671,0.0106
21116,444431,2021-01-21,1353.09,0.0,0.0,0.0
21116,444430,2021-01-21,1037.16,0.0,0.0,0.0
21116,444429,2021-01-21,2210.02,0.0,0.0,0.0
21116,444428,2021-01-21,1203.22,0.0,0.0,0.0
21116,444427,2021-01-21,5660.38,30.0,0.0053,0.0088
21116,444425,2021-01-21,855.47,0.0,0.0,0.0
21116,444423,2021-01-21,828.49,0.0,0.0,0.0
21116,444322,2021-01-21,28301.89,646.0,0.022825,0.0069
21116,444321,2021-01-21,5660.38,30.0,0.0053,0.0038
21116,444320,2021-01-21,2830.19,0.0,0.0,0.0
21116,444319,2021-01-21,1348.85,0.0,0.0,0.0
20545,444476,2021-01-21,2412.82,0.0,0.0,0.0
21212,444325,2021-01-21,773.85,0.0,0.0,0.0
21212,444324,2021-01-21,2830.19,0.0,0.0,0.0
21212,444323,2021-01-21,4716.98,60.0,0.01272,0.0196
21212,444312,2021-01-21,2149.34,0.0,0.0,0.0
21212,444311,2021-01-21,4716.98,30.0,0.00636,0.0051
21212,444310,2021-01-21,1253.98,0.0,0.0,0.0
21212,444309,2021-01-21,2830.19,0.0,0.0,0.0
21212,444308,2021-01-21,7547.17,212.0,0.02809,0.0139
21212,444307,2021-01-21,2830.19,0.0,0.0,0.0
21116,444317,2021-01-21,2830.19,0.0,0.0,0.0
21212,444306,2021-01-21,2178.42,30.0,0.013771,0.0714
21212,444304,2021-01-21,1318.63,0.0,0.0,0.0
21212,444302,2021-01-21,1493.67,0.0,0.0,0.0
21212,444301,2021-01-21,2552.98,42.0,0.016451,0.0588
21212,444300,2021-01-21,2830.19,0.0,0.0,0.0
21212,444299,2021-01-21,1765.32,0.0,0.0,0.0
21212,444305,2021-01-21,2830.19,30.0,0.0106,0.0417
21116,444316,2021-01-21,2830.19,0.0,0.0,0.0
21212,444303,2021-01-21,1019.38,0.0,0.0,0.0
21116,444314,2021-01-21,2830.19,42.0,0.01484,0.0625
20646,445087,2021-01-21,2816.87,0.0,0.0,0.0
20646,445086,2021-01-21,1670.02,0.0,0.0,0.0
20646,445081,2021-01-21,2830.19,0.0,0.0,0.0
20646,443463,2021-01-21,3774.85,128.0,0.033909,0.0233
20545,445253,2021-01-21,2830.19,0.0,0.0,0.0
20545,445252,2021-01-21,1260.25,0.0,0.0,0.0
20545,445251,2021-01-21,2830.19,0.0,0.0,0.0
20545,445249,2021-01-21,2830.19,110.0,0.038867,0.0222
20545,445248,2021-01-21,1170.57,0.0,0.0,0.0
20545,445235,2021-01-21,2830.19,0.0,0.0,0.0
20545,445233,2021-01-21,2089.25,98.0,0.046907,0.0345
20545,444923,2021-01-21,2830.19,0.0,0.0,0.0
20545,444922,2021-01-21,1243.91,0.0,0.0,0.0
20545,444921,2021-01-21,2830.19,0.0,0.0,0.0
20545,444920,2021-01-21,2623.68,0.0,0.0,0.0
20545,444919,2021-01-21,2830.19,0.0,0.0,0.0
20545,444918,2021-01-21,2831.39,200.0,0.070637,0.0294
21116,444315,2021-01-21,2830.19,378.0,0.13356,0.1
20545,444479,2021-01-21,2830.19,140.0,0.049467,0.0667
20545,445236,2021-01-21,1954.27,0.0,0.0,0.0
20545,445232,2021-01-21,2830.19,0.0,0.0,0.0
21116,444313,2021-01-21,2830.19,0.0,0.0,0.0
20966,443303,2021-01-21,2830.19,0.0,0.0,0.0
20868,443359,2021-01-21,675.99,0.0,0.0,0.0
20754,445221,2021-01-21,2724.53,0.0,0.0,0.0
20754,445224,2021-01-21,603.7,98.0,0.162332,0.1667
20754,445217,2021-01-21,703.21,0.0,0.0,0.0
20754,445218,2021-01-21,1086.07,0.0,0.0,0.0
21212,446127,2021-01-22,2830.19,12.0,0.00424,0.0345
21212,446124,2021-01-22,506.41,0.0,0.0,0.0
21212,446123,2021-01-22,2830.19,12.0,0.00424,0.0078
21212,446122,2021-01-22,2830.19,0.0,0.0,0.0
21212,446128,2021-01-22,2830.19,0.0,0.0,0.0
21212,446120,2021-01-22,2830.19,0.0,0.0,0.0
21212,445856,2021-01-22,2830.19,0.0,0.0,0.0
21212,445858,2021-01-22,776.33,0.0,0.0,
21212,445854,2021-01-22,2830.19,0.0,0.0,0.0
21212,445853,2021-01-22,4716.98,98.0,0.020776,0.0022
21212,445852,2021-01-22,4716.98,42.0,0.008904,0.0062
21212,446129,2021-01-22,2830.19,12.0,0.00424,0.0114
21212,445850,2021-01-22,2830.19,0.0,0.0,0.0
21212,445849,2021-01-22,2830.19,0.0,0.0,0.0
21212,446119,2021-01-22,2175.2,128.0,0.058845,0.05
21212,446147,2021-01-22,733.02,0.0,0.0,0.0
21245,445855,2021-01-22,2601.45,0.0,0.0,0.0
21212,446149,2021-01-22,2830.19,0.0,0.0,0.0
21268,445720,2021-01-22,2830.19,0.0,0.0,0.0
21212,445842,2021-01-22,1388.93,0.0,0.0,0.0
21268,445719,2021-01-22,2830.19,0.0,0.0,0.0
21268,445717,2021-01-22,2073.51,0.0,0.0,0.0
21245,445860,2021-01-22,2830.19,0.0,0.0,0.0
21245,445859,2021-01-22,1798.65,246.0,0.136769,0.1111
21212,446148,2021-01-22,4339.25,128.0,0.029498,0.025
21245,445857,2021-01-22,2830.19,0.0,0.0,0.0
21245,445846,2021-01-22,854.93,0.0,0.0,0.0
21245,445845,2021-01-22,2830.19,0.0,0.0,0.0
21245,444910,2021-01-22,876.17,0.0,0.0,0.0
21212,446150,2021-01-22,2830.19,0.0,0.0,0.0
21245,445848,2021-01-22,2830.19,0.0,0.0,0.0
21212,445841,2021-01-22,1993.24,98.0,0.049166,0.0769
21116,445828,2021-01-22,5660.38,30.0,0.0053,0.0048
21212,445839,2021-01-22,2830.19,0.0,0.0,0.0
21116,445829,2021-01-22,994.05,0.0,0.0,
21116,445827,2021-01-22,2830.19,0.0,0.0,0.0
21116,445778,2021-01-22,5660.38,1070.0,0.189033,0.0118
21116,445777,2021-01-22,2830.19,0.0,0.0,0.0
21116,445772,2021-01-22,5660.38,110.0,0.019433,0.0019
21116,445770,2021-01-22,2830.19,0.0,0.0,0.0
21116,445767,2021-01-22,1054.06,0.0,0.0,0.0
21116,445766,2021-01-22,2830.19,0.0,0.0,0.0
21116,445765,2021-01-22,1341.5,0.0,0.0,0.0
21116,445743,2021-01-22,875.13,0.0,0.0,0.0
21116,445742,2021-01-22,2830.19,0.0,0.0,0.0
21116,445741,2021-01-22,2830.19,0.0,0.0,0.0
21116,445740,2021-01-22,5660.38,110.0,0.019433,0.0031
21116,445739,2021-01-22,1883.37,0.0,0.0,0.0
21268,445724,2021-01-22,1095.58,0.0,0.0,0.0
21116,445830,2021-01-22,2830.19,0.0,0.0,0.0
21116,445832,2021-01-22,2813.19,0.0,0.0,0.0
21116,445989,2021-01-22,2830.19,0.0,0.0,0.0
21116,445990,2021-01-22,1696.8,0.0,0.0,0.0
21212,445837,2021-01-22,2809.18,12.0,0.004272,0.0526
21212,445835,2021-01-22,1031.92,0.0,0.0,0.0
21212,445840,2021-01-22,2830.19,0.0,0.0,0.0
21116,445998,2021-01-22,2309.77,0.0,0.0,0.0
21116,445997,2021-01-22,2830.19,0.0,0.0,0.0
21116,445996,2021-01-22,1298.68,0.0,0.0,0.0
21116,445995,2021-01-22,898.33,0.0,0.0,0.0
21116,445994,2021-01-22,2830.19,0.0,0.0,0.0
21116,445993,2021-01-22,2830.19,0.0,0.0,0.0
21116,445992,2021-01-22,1799.75,12.0,0.006668,0.0667
21268,446446,2021-01-22,2764.03,0.0,0.0,0.0
21246,445962,2021-01-22,2096.19,0.0,0.0,0.0
21246,444403,2021-01-22,734.36,0.0,0.0,0.0
21246,444399,2021-01-22,1920.43,0.0,0.0,0.0
21245,445914,2021-01-22,18539.63,572.0,0.030853,0.008
21245,445910,2021-01-22,2830.19,0.0,0.0,0.0
21245,445909,2021-01-22,2830.19,0.0,0.0,0.0
21245,445908,2021-01-22,2830.19,0.0,0.0,0.0
21245,445905,2021-01-22,2830.19,0.0,0.0,0.0
21245,445901,2021-01-22,5660.38,308.0,0.054413,0.0088
21245,445897,2021-01-22,2830.19,0.0,0.0,0.0
21245,445895,2021-01-22,2830.19,0.0,0.0,0.0
21245,445889,2021-01-22,1404.05,0.0,0.0,0.0
21246,445963,2021-01-22,961.9,0.0,0.0,0.0
21246,445964,2021-01-22,1011.99,0.0,0.0,0.0
21246,445965,2021-01-22,1172.4,0.0,0.0,0.0
21246,445968,2021-01-22,1560.54,0.0,0.0,0.0
21116,445738,2021-01-22,993.18,42.0,0.042288,0.1667
21246,445972,2021-01-22,968.57,110.0,0.113569,0.1667
21246,445971,2021-01-22,697.13,0.0,0.0,0.0
21268,446447,2021-01-22,2830.19,0.0,0.0,0.0
20451,446037,2021-01-22,1179.62,0.0,0.0,0.0
20451,446036,2021-01-22,3049.06,0.0,0.0,0.0
20451,446027,2021-01-22,3049.06,0.0,0.0,0.0
20451,446009,2021-01-22,6603.77,30.0,0.004543,0.0143
20451,446008,2021-01-22,512.54,0.0,0.0,0.0
20451,445209,2021-01-22,3482.47,42.0,0.01206,0.0049
20451,446075,2021-01-22,516.82,0.0,0.0,0.0
20451,446170,2021-01-22,12865.66,260.0,0.020209,0.0135
20451,446171,2021-01-22,612.85,30.0,0.048952,0.0556
20451,446172,2021-01-22,2667.92,0.0,0.0,0.0
20451,446608,2021-01-22,619.33,0.0,0.0,0.0
20451,446327,2021-01-22,2536.51,0.0,0.0,0.0
20451,446326,2021-01-22,5969.21,54.0,0.009046,0.0136
20451,446324,2021-01-22,804.69,0.0,0.0,0.0
20451,446323,2021-01-22,2667.92,0.0,0.0,0.0
20451,446209,2021-01-22,630.53,0.0,0.0,0.0
20451,446207,2021-01-22,2667.92,0.0,0.0,0.0
20451,446204,2021-01-22,2667.92,30.0,0.011245,0.0083
20451,446203,2021-01-22,1443.97,42.0,0.029086,0.0149
20451,446178,2021-01-22,2667.92,0.0,0.0,0.0
20451,446176,2021-01-22,2483.75,0.0,0.0,0.0
20451,446175,2021-01-22,6288.68,60.0,0.009541,0.0056
