channel_id,source_id,image_id,label_ids
6867,411638,27944.0,103
6867,411667,27434.0,20
6867,411668,27672.0,20
6867,411669,27875.0,20
6867,411670,27672.0,20
6867,411671,25825.0,20
6867,411672,27875.0,20
6867,411679,27824.0,103
6867,411680,23509.0,20
6867,411681,27630.0,103
6867,411682,27795.0,19
6867,412062,27768.0,19
6867,412064,27630.0,103
6867,412065,27795.0,19
6867,412066,27796.0,19
6867,412067,27675.0,22
6867,412068,27748.0,103
6867,412069,27672.0,20
6867,412070,27748.0,103
6867,412071,27795.0,19
6867,412072,27630.0,103
6867,412073,27768.0,19
6867,412074,27675.0,22
6867,412075,27796.0,19
6867,412076,27672.0,20
6867,412078,27880.0,19
6867,412079,27824.0,103
6867,412082,27824.0,103
6867,412083,27767.0,103
6867,412084,27767.0,103
6867,412085,27880.0,19
6867,412783,25825.0,20
6867,412784,27672.0,20
6867,412785,27951.0,20
6867,412786,27970.0,20
6867,412787,23509.0,20
6867,412788,27952.0,20
6867,412802,27981.0,22
6867,412808,27968.0,27
6867,413248,25825.0,20
6867,413249,27434.0,20
6867,413250,25825.0,20
6867,413251,27672.0,20
6867,413255,28002.0,20
6867,413256,23509.0,20
6867,413257,28008.0,20
6867,413260,27001.0,"-1,103"
6867,413261,23509.0,20
6867,413602,27383.0,67
6867,413603,27001.0,"-1,103"
6867,413604,27630.0,103
6867,413605,27703.0,103
6867,413606,27748.0,103
6867,413607,27504.0,103
6867,413608,27929.0,19
6867,413609,28012.0,103
6867,413610,27945.0,19
6867,413611,27977.0,19
6867,414261,,
6867,414297,27767.0,103
6867,414298,27778.0,103
6867,414299,27768.0,19
6867,414301,27767.0,103
6867,414302,27768.0,19
6867,414303,27703.0,103
6867,414562,,
6867,414563,27434.0,20
6867,414564,27434.0,20
6867,414565,27434.0,20
6867,414566,27672.0,20
6867,414567,27672.0,20
6867,414568,27970.0,20
6867,414569,27970.0,20
6867,414570,28035.0,20
6867,414571,,
6867,415516,27672.0,20
6867,415517,27672.0,20
6867,415518,27672.0,20
6867,415519,27970.0,20
6867,415520,27672.0,20
6867,415521,27672.0,20
6867,415522,27970.0,20
6867,415523,27672.0,20
6867,415524,27672.0,20
6867,415525,27672.0,20
6867,415526,28017.0,20
6867,415527,28034.0,20
6867,415528,28018.0,20
6867,415529,28036.0,20
6867,415530,28036.0,20
6867,415531,28018.0,20
6867,415532,28033.0,20
6867,415533,28017.0,20
6867,415534,28034.0,20
6867,415535,28033.0,20
6867,415638,27795.0,19
6867,415639,27703.0,103
6867,415640,27001.0,"-1,103"
6867,415641,27630.0,103
6867,415642,27824.0,103
6867,415643,27795.0,19
6867,415644,27768.0,19
6867,415652,27970.0,20
6867,415654,25562.0,20
6867,415682,27672.0,20
6867,415683,27970.0,20
6867,415684,28033.0,20
6867,415686,27672.0,20
6867,415710,28018.0,20
6867,415711,28017.0,20
6867,415712,28033.0,20
6867,416419,27434.0,20
6867,416420,27672.0,20
6867,416421,28033.0,20
6867,416422,28092.0,19
6867,416423,,
6867,416424,25562.0,20
6867,416425,28089.0,20
6867,416490,27703.0,103
6867,416493,27630.0,103
6867,416495,28140.0,103
6867,416496,28127.0,103
6867,416497,28140.0,103
6867,416498,28109.0,19
6867,416552,27944.0,103
6867,416554,27944.0,103
6867,417697,27434.0,20
6867,417698,27434.0,20
6867,417699,25562.0,20
6867,417704,23509.0,20
6867,417710,23509.0,20
6867,417711,25562.0,20
6867,418274,23509.0,20
6867,418275,27672.0,20
6867,418276,25825.0,20
6867,418277,27434.0,20
6867,418278,25562.0,20
6867,421965,28033.0,20
6867,421966,27630.0,103
6867,421967,25825.0,20
6867,421968,23552.0,20
6867,421969,27703.0,103
6867,421970,28463.0,19
6867,421971,28464.0,20
6867,421972,28459.0,19
6867,421973,27768.0,19
6867,421974,28382.0,19
6867,422006,27824.0,103
6867,422007,25825.0,20
6867,422008,23552.0,20
6867,422009,23509.0,20
6867,422010,28382.0,19
6867,422011,28464.0,20
6867,424343,26853.0,103
6867,424344,27504.0,103
6867,424345,27630.0,103
6867,424346,27703.0,103
6867,424347,28418.0,19
6867,424348,28215.0,103
6867,424349,28406.0,19
6867,424350,28459.0,19
6867,424351,28463.0,19
6867,424352,27945.0,19
6867,424577,27703.0,103
6867,424578,28463.0,19
6867,424579,27703.0,103
6867,424580,27630.0,103
6867,424581,27504.0,103
6867,424582,27504.0,103
6867,424583,27630.0,103
6867,424584,28463.0,19
6867,424585,28219.0,19
6867,424586,27945.0,19
6867,424587,28216.0,103
6867,424588,27945.0,19
6867,424589,27536.0,103
6867,424590,28215.0,103
6867,424591,28215.0,103
6867,424592,27536.0,103
6867,424593,27798.0,19
6867,424594,27798.0,19
6867,424595,28219.0,19
6867,424596,28216.0,103
6867,424640,,
6867,424718,27630.0,103
6867,424723,27675.0,22
6867,424724,24402.0,22
6867,424727,28462.0,19
6867,424728,28522.0,19
6867,424729,,
6867,424731,28524.0,103
6867,424732,28215.0,103
6867,424734,28280.0,19
6867,424735,28193.0,103
6867,425793,28193.0,103
6867,425794,26853.0,103
6867,425795,28545.0,22
6867,425796,28194.0,"19,103"
6867,425797,28202.0,20
6867,425798,28546.0,19
6867,426620,28546.0,19
6867,426621,28545.0,22
6867,426622,27675.0,22
6867,426623,27630.0,103
6867,426624,27703.0,103
6867,426625,24402.0,22
6867,426626,28215.0,103
6867,426627,28541.0,103
6867,426628,28219.0,19
6867,426629,27945.0,19
6867,426775,27945.0,19
6867,426776,28215.0,103
6867,426777,27630.0,103
6867,426778,27824.0,103
6867,426779,27504.0,103
6867,426780,28578.0,127
6867,426781,28579.0,127
6867,426782,28541.0,103
6867,426783,26241.0,103
6867,426784,28546.0,19
6867,426820,27630.0,103
6867,426821,28535.0,103
6867,426822,28532.0,103
6867,426823,28587.0,19
6867,426824,28587.0,19
6867,426825,28587.0,19
6867,426826,28541.0,103
6867,426853,28590.0,103
6867,426854,28541.0,103
6867,426855,28541.0,103
6867,426856,28590.0,103
6867,426857,28541.0,103
6867,426858,28590.0,103
6867,426859,28541.0,103
6867,426860,28590.0,103
6867,426861,28590.0,103
6867,426862,28590.0,103
6867,426863,28590.0,103
6867,426864,28590.0,103
6867,427431,28541.0,103
6867,427432,28541.0,103
6867,427433,28541.0,103
6867,427434,28541.0,103
6867,427435,28541.0,103
6867,427436,28541.0,103
6867,427437,28590.0,103
6867,427438,28604.0,127
6867,427439,28578.0,127
6867,427440,28578.0,127
6867,427441,28579.0,127
6867,427442,,
6867,427443,28579.0,127
6867,427444,28578.0,127
6867,427445,28579.0,127
6867,427446,28578.0,127
6867,427447,28579.0,127
6867,427448,28590.0,103
6867,427449,,
6867,427450,28604.0,127
6867,427518,,
6867,427705,28541.0,103
6867,427706,28598.0,22
6867,427707,28541.0,103
6867,427708,28579.0,127
6867,427709,28590.0,103
6867,427710,28541.0,103
6867,427711,28541.0,103
6867,427712,28615.0,127
6867,427713,28578.0,127
6867,427714,28612.0,127
6867,427715,28614.0,127
6867,427716,28612.0,127
6867,427717,28609.0,127
6867,427718,28610.0,127
6867,427719,28541.0,103
6867,427720,28541.0,103
6867,427721,28541.0,103
6867,427722,28541.0,103
6867,427723,28578.0,127
6867,427724,28579.0,127
6867,427725,28612.0,127
6867,427726,,
6867,427727,28590.0,103
6867,427728,28615.0,127
6867,427729,28614.0,127
6867,427730,28612.0,127
6867,427731,28609.0,127
6867,427732,28610.0,127
6867,428182,28579.0,127
6867,428183,28590.0,103
6867,428184,28578.0,127
6867,428185,28590.0,103
6867,428186,28620.0,127
6867,428187,28620.0,127
6867,428399,28579.0,127
6867,428400,28590.0,103
6867,428401,28579.0,127
6867,428402,28579.0,127
6867,428403,28590.0,103
6867,428404,28590.0,103
6867,428405,28578.0,127
6867,428406,28613.0,127
6867,428407,28620.0,127
6867,428427,,
6867,428443,28579.0,127
6867,428444,28588.0,19
6867,428445,28578.0,127
6867,428446,28590.0,103
6867,428447,28578.0,127
6867,428448,28578.0,127
6867,428449,28579.0,127
6867,428450,28590.0,103
6867,428451,28588.0,19
6867,428452,28578.0,127
6867,428468,28579.0,127
6867,428470,28590.0,103
6867,428477,28638.0,19
6867,428478,28640.0,103
6867,428479,28613.0,127
6867,428763,28590.0,103
6867,428765,28579.0,127
6867,428766,28590.0,103
6867,428768,28579.0,127
6867,428769,28594.0,19
6867,428770,28193.0,103
6867,428771,28193.0,103
6867,428772,28193.0,103
6867,428773,28615.0,127
6867,428774,28618.0,127
6867,428775,28594.0,19
6867,428776,28602.0,127
6867,428777,27945.0,19
6867,428778,28615.0,127
6867,428779,28618.0,127
6867,428780,28602.0,127
6867,428963,28590.0,103
6867,428964,28615.0,127
6867,428965,28578.0,127
6867,428966,28579.0,127
6867,428969,28594.0,19
6867,428970,28659.0,19
6867,428971,28215.0,103
6867,428972,28659.0,19
6867,428973,28397.0,103
6867,428975,28663.0,127
6867,429207,28590.0,103
6867,429209,28594.0,19
6867,429210,28618.0,127
6867,429211,28397.0,103
6867,429212,28579.0,127
6867,429215,28578.0,127
6867,429216,28615.0,127
6867,429217,28605.0,127
6867,430116,28579.0,127
6867,430117,28578.0,127
6867,430118,28579.0,127
6867,430119,28578.0,127
6867,430120,28590.0,103
6867,430122,28657.0,103
6867,430123,28590.0,103
6867,430124,28590.0,103
6867,430125,28590.0,103
6867,430130,28594.0,19
6867,430131,28659.0,19
6867,430132,28662.0,103
6867,430633,28578.0,127
6867,430636,28590.0,103
6867,430637,28590.0,103
6867,430647,28215.0,103
6867,430648,28618.0,127
6867,430649,28620.0,127
6867,430650,28738.0,127
6867,430651,28609.0,127
6867,430652,28704.0,127
6867,430653,28733.0,127
6867,431432,28598.0,22
6867,431433,28638.0,19
6867,431434,28215.0,103
6867,431435,28590.0,103
6867,431436,28590.0,103
6867,431437,28594.0,19
6867,431438,28541.0,103
6867,431439,28590.0,103
6867,431440,28594.0,19
6867,431441,28659.0,19
6867,431442,28215.0,103
6867,431443,28541.0,103
6867,431444,28590.0,103
6867,431445,28590.0,103
6867,431446,28659.0,19
6867,431447,28749.0,19
6867,431448,28721.0,127
6867,431449,28721.0,127
6867,431450,28590.0,103
6867,431451,28749.0,19
6867,431452,28749.0,19
6867,431453,28749.0,19
6867,431454,28598.0,22
6867,431455,28638.0,19
6867,432431,28704.0,127
6867,432433,28609.0,127
6867,432434,28749.0,19
6867,432435,28609.0,127
6867,432436,28704.0,127
6867,432437,28590.0,103
6867,432438,28640.0,103
6867,432439,28594.0,19
6867,432440,28738.0,127
6867,432441,28590.0,103
6867,432442,28704.0,127
6867,432443,28704.0,127
6867,432444,28640.0,103
6867,432445,28590.0,103
6867,432446,28609.0,127
6867,432448,28594.0,19
6867,432449,28609.0,127
6867,432450,28749.0,19
6867,432451,28738.0,127
6867,432452,28590.0,103
6867,432453,28397.0,103
6867,432454,28590.0,103
6867,432455,28594.0,19
6867,432456,28749.0,19
6867,432457,28590.0,103
6867,432458,28397.0,103
6867,432460,28669.0,19
6867,432462,28613.0,127
6867,432464,28397.0,103
6867,432465,28397.0,103
6867,432466,,
6867,432468,28763.0,103
6867,432469,28669.0,19
6867,432470,28613.0,127
6867,432471,28744.0,127
6867,432472,28763.0,103
6867,432473,28704.0,127
6867,432474,28669.0,19
6867,432475,28704.0,127
6867,432476,28613.0,127
6867,432477,28744.0,127
6867,432478,28640.0,103
6867,432479,28609.0,127
6867,432480,28609.0,127
6867,432481,28763.0,103
6867,432482,28738.0,127
6867,432483,28704.0,127
6867,432484,28669.0,19
6867,432485,28704.0,127
6867,432486,28613.0,127
6867,432487,28744.0,127
6867,432488,28640.0,103
6867,432489,28590.0,103
6867,432490,28609.0,127
6867,432491,28594.0,19
6867,432492,28609.0,127
6867,432493,28749.0,19
6867,432494,28763.0,103
6867,432495,28738.0,127
6867,432496,28590.0,103
6867,433836,28590.0,103
6867,433837,28579.0,127
6867,433838,27907.0,103
6867,433839,28744.0,127
6867,433840,28744.0,127
6867,433841,28744.0,127
6867,433842,28797.0,19
6867,433843,28762.0,19
6867,433844,28795.0,103
6867,433845,28594.0,19
6867,433846,28709.0,127
6867,433847,28655.0,"-1,127"
6867,434176,,
6867,434208,28714.0,127
6867,434209,28579.0,127
6867,434210,28609.0,127
6867,434211,28731.0,127
6867,434212,28590.0,103
6867,434213,28594.0,19
6867,434214,28744.0,127
6867,434215,28803.0,127
6867,434216,28594.0,19
6867,434217,28730.0,103
6867,434804,28609.0,127
6867,434809,28590.0,103
6867,434811,25825.0,20
6867,434812,28730.0,103
6867,434813,28594.0,19
6867,434814,28744.0,127
6867,434815,28594.0,19
6867,434816,28590.0,103
6867,434817,28730.0,103
6867,434818,25825.0,20
6867,434819,28609.0,127
6867,434820,28744.0,127
6867,434821,28709.0,127
6867,434822,28709.0,127
6867,434823,28700.0,103
6867,434824,28819.0,145
6867,434825,28825.0,127
6867,434826,28819.0,145
6867,434827,28700.0,103
6867,434828,28825.0,127
6867,435962,28579.0,127
6867,435963,28579.0,127
6867,435964,28655.0,"-1,127"
6867,435965,28573.0,20
6867,435966,28744.0,127
6867,435967,27672.0,20
6867,435968,28655.0,"-1,127"
6867,435969,28848.0,127
6867,435970,28744.0,127
6867,435971,28744.0,127
6867,435972,28825.0,127
6867,435973,26441.0,"-1,20"
6867,435974,28744.0,127
6867,435975,28655.0,"-1,127"
6867,435976,28825.0,127
6867,435977,28655.0,"-1,127"
6867,435978,28573.0,20
6867,435979,26441.0,"-1,20"
6867,435980,27672.0,20
6867,435981,28848.0,127
6867,436081,28744.0,127
6867,436082,28594.0,19
6867,436083,28590.0,103
6867,436084,28590.0,103
6867,436085,28744.0,127
6867,436086,28594.0,19
6867,436087,28800.0,19
6867,436088,28800.0,19
6867,436089,28825.0,127
6867,436090,28825.0,127
6867,436091,28848.0,127
6867,436092,28609.0,127
6867,436093,28852.0,19
6867,436094,28849.0,127
6867,436095,28609.0,127
6867,436096,28848.0,127
6867,436097,28800.0,19
6867,436098,28800.0,19
6867,436099,28852.0,19
6867,436100,28849.0,127
6867,436356,,
6867,436552,28594.0,19
6867,436554,28730.0,103
6867,436556,28744.0,127
6867,436557,28609.0,127
6867,436558,28590.0,103
6867,436559,28825.0,127
6867,436560,28848.0,127
6867,436561,28744.0,127
6867,436565,28826.0,103
6867,436568,28798.0,19
6867,437615,28744.0,127
6867,437620,28578.0,127
6867,437621,28594.0,19
6867,437622,28590.0,103
6867,437623,28825.0,127
6867,437624,28849.0,127
6867,437625,28744.0,127
6867,437626,28578.0,127
6867,437627,28594.0,19
6867,437628,28590.0,103
6867,437629,28825.0,127
6867,437630,28858.0,103
6867,437631,28847.0,19
6867,437632,28722.0,127
6867,437633,28738.0,127
6867,437634,28678.0,127
6867,437635,28678.0,127
6867,437636,28738.0,127
6867,437637,28849.0,127
6867,437638,28847.0,19
6867,437639,27703.0,103
6867,437640,28858.0,103
6867,437641,27703.0,103
6867,437642,28722.0,127
6867,437736,28609.0,127
6867,437737,28825.0,127
6867,437738,28609.0,127
6867,437739,28594.0,19
6867,437740,28594.0,19
6867,437741,28825.0,127
6867,437742,,
6867,437743,28849.0,127
6867,437744,26441.0,"-1,20"
6867,437745,26441.0,"-1,20"
6867,437746,28858.0,103
6867,437747,23509.0,20
6867,437748,28849.0,127
6867,437749,28874.0,127
6867,437750,23509.0,20
6867,437751,28858.0,103
6867,437752,28874.0,127
6867,438765,28594.0,19
6867,438766,28609.0,127
6867,438767,28744.0,127
6867,438768,28594.0,19
6867,438769,28594.0,19
6867,438770,27748.0,103
6867,438771,28803.0,127
6867,438772,28886.0,127
6867,438773,27945.0,19
6867,438774,28891.0,19
6867,438787,28594.0,19
6867,438788,26441.0,"-1,20"
6867,438789,28594.0,19
6867,438790,28655.0,"-1,127"
6867,438791,28594.0,19
6867,438792,28820.0,127
6867,438793,28820.0,127
6867,438794,28820.0,127
6867,438795,28803.0,127
6867,438796,28803.0,127
6867,438797,28803.0,127
6867,438798,28874.0,127
6867,439933,28803.0,127
6867,439934,28744.0,127
6867,439935,28803.0,127
6867,439936,28594.0,19
6867,439937,28714.0,127
6867,439938,28849.0,127
6867,439939,28193.0,103
6867,439940,28849.0,127
6867,439941,28618.0,127
6867,439942,28033.0,20
6867,439943,28873.0,20
6867,439944,28873.0,20
6867,439945,28578.0,127
6867,439947,28738.0,127
6867,439953,27945.0,19
6867,439963,,
6867,440294,28594.0,19
6867,440295,28749.0,19
6867,440296,28744.0,127
6867,440297,27748.0,103
6867,440298,,
6867,440299,28928.0,103
6867,440300,,
6867,440301,,
6867,440302,,
6867,440303,,
6867,440304,28916.0,127
6867,440305,,
6867,440306,,
6867,441648,,
6867,441925,27945.0,19
6867,441927,28730.0,103
6867,441931,28594.0,19
6867,441932,28594.0,19
6867,441933,27945.0,19
6867,441934,28730.0,103
6867,441935,28730.0,103
6867,441936,27945.0,19
6867,441937,27824.0,103
6867,441938,28594.0,19
6867,441939,28730.0,103
6867,441940,28193.0,103
6867,441941,28594.0,19
6867,441942,27945.0,19
6867,441943,28730.0,103
6867,441944,28730.0,103
6867,441945,27945.0,19
6867,441946,27824.0,103
6867,441947,28594.0,19
6867,441948,28730.0,103
6867,441949,28193.0,103
6867,441950,28594.0,19
6867,441951,27945.0,19
6867,441952,28730.0,103
6867,441953,28730.0,103
6867,441954,28722.0,127
6867,441955,27824.0,103
6867,441956,28722.0,127
6867,441957,28722.0,127
6867,441958,28849.0,127
6867,441959,28849.0,127
6867,441960,28193.0,103
6867,441961,27672.0,20
6867,441962,28849.0,127
6867,441963,27672.0,20
6867,441964,27672.0,20
6867,441995,,
6867,442087,,
6867,442147,28722.0,127
6867,442149,28609.0,127
6867,442151,28033.0,20
6867,442152,28891.0,19
6867,442154,22316.0,"-1,19"
6867,442155,28803.0,127
6867,442161,28928.0,103
6867,442162,28928.0,103
6867,442163,27945.0,19
6867,442170,28193.0,103
6867,442265,28803.0,127
6867,442266,28594.0,19
6867,442267,27945.0,19
6867,442268,28928.0,103
6867,442269,28722.0,127
6867,442270,28972.0,111
6867,442271,28982.0,127
6867,442272,28982.0,127
6867,442273,28193.0,103
6867,442274,28976.0,127
6867,442275,28981.0,20
6867,442276,28984.0,103
6867,442277,28891.0,19
6867,442696,,
6867,442755,28744.0,127
6867,442756,26441.0,"-1,20"
6867,442757,28744.0,127
6867,442759,28803.0,127
6867,442760,27672.0,20
6867,442761,28820.0,127
6867,442762,28803.0,127
6867,442763,27672.0,20
6867,442767,27824.0,103
6867,442771,28609.0,127
6867,442773,28730.0,103
6867,442776,28538.0,103
6867,442894,27945.0,19
6867,442896,28803.0,127
6867,442898,28803.0,127
6867,442899,27945.0,19
6867,442904,27672.0,20
6867,442906,27672.0,20
6867,442912,27824.0,103
6867,442913,27824.0,103
6867,442914,28609.0,127
6867,442916,28609.0,127
6867,442917,28730.0,103
6867,442919,28744.0,127
6867,442920,28820.0,127
6867,442923,29000.0,20
6867,442925,25825.0,20
6867,442926,28730.0,103
6867,442927,28820.0,127
6867,442928,28744.0,127
6867,442929,29000.0,20
6867,442930,25825.0,20
6867,443602,28590.0,103
6867,443603,27945.0,19
6867,443604,29019.0,19
6867,443605,28972.0,111
6867,443606,29025.0,19
6867,443607,29018.0,19
6867,443608,,
6867,443609,29024.0,19
6867,444331,27945.0,19
6867,444333,26441.0,"-1,20"
6867,444334,28609.0,127
6867,444335,28594.0,19
6867,444337,28594.0,19
6867,444338,27672.0,20
6867,444339,28744.0,127
6867,444340,28594.0,19
6867,444348,28976.0,127
6867,444350,28976.0,127
6867,444351,25825.0,20
6867,444352,28984.0,103
6867,445692,27945.0,19
6867,445693,27945.0,19
6867,445695,28744.0,127
6867,445696,28976.0,127
6867,445697,28193.0,103
6867,445699,27945.0,19
6867,445700,28193.0,103
6867,445701,27945.0,19
6867,445702,28744.0,127
6867,445703,28976.0,127
6867,445704,27824.0,103
6867,445705,29018.0,19
6867,445706,25547.0,20
6867,445707,28722.0,127
6867,445708,29018.0,19
6867,445709,25547.0,20
6867,445710,27824.0,103
6867,445711,29018.0,19
6867,445712,29018.0,19
6867,445713,28722.0,127
6867,445948,,
6867,445950,,
6867,445952,,
6867,445953,,
6867,445955,,
6867,445956,,
6867,445957,,
6867,445958,,
6867,445960,,
6867,445961,,
6867,446551,28594.0,19
6867,446552,28594.0,19
6867,446556,29018.0,19
6867,446557,29136.0,127
6867,446558,27559.0,20
6867,446559,,
6867,446560,29072.0,19
6867,446561,29124.0,111
6867,446562,27824.0,103
6867,447157,27672.0,20
6867,447158,,
6867,447159,27672.0,20
6867,447160,,
6867,447161,28193.0,103
6867,447162,28193.0,103
6867,447163,27672.0,20
6867,447164,27945.0,19
6867,447165,27875.0,20
6867,447166,27875.0,20
6867,447167,19636.0,19
6867,447168,22316.0,"-1,19"
6867,447169,19636.0,19
6867,447170,19836.0,
6867,447171,19836.0,
6867,447172,22316.0,"-1,19"
6867,447174,28595.0,145
6867,447176,20567.0,
6867,447177,28595.0,145
6867,447179,20567.0,
6867,447180,28984.0,103
6867,447181,28984.0,103
6867,447218,27945.0,19
6867,447219,28193.0,103
6867,447220,28594.0,19
6867,447221,27945.0,19
6867,447222,29124.0,111
6867,447223,29147.0,103
6867,447224,29138.0,
6867,447225,29156.0,19
6867,447226,29152.0,19
6867,447227,28595.0,145
6867,447334,27672.0,20
6867,447335,27434.0,20
6867,447336,20567.0,
6867,447337,28193.0,103
6867,447339,29156.0,19
6867,447340,24580.0,-1
6867,447341,19636.0,19
6867,447342,27824.0,103
6867,447343,28594.0,19
6867,447344,27875.0,20
6867,449094,28193.0,103
6867,449095,25547.0,20
6867,449096,28193.0,103
6867,449097,25547.0,20
6867,449098,29000.0,20
6867,449099,25562.0,20
6867,449100,29163.0,103
6867,449101,29000.0,20
6867,449102,29016.0,19
6867,449103,28678.0,127
6867,449104,25562.0,20
6867,449105,22316.0,"-1,19"
6867,449106,28678.0,127
6867,449107,28678.0,127
6867,449108,29163.0,103
6867,449109,28678.0,127
6867,449110,22316.0,"-1,19"
6867,449111,28397.0,103
6867,449112,29016.0,19
6867,449113,28397.0,103
6867,449172,28976.0,127
6867,449173,28976.0,127
6867,449174,28976.0,127
6867,449175,28976.0,127
6867,449176,28976.0,127
6867,449177,28976.0,127
6867,451536,27945.0,19
6867,451537,28976.0,127
6867,451538,27945.0,19
6867,451539,27824.0,103
6867,451540,26441.0,"-1,20"
6867,451541,27945.0,19
6867,451542,28803.0,127
6867,451543,27672.0,20
6867,451544,27945.0,19
6867,451545,28594.0,19
6867,451546,28594.0,19
6867,451547,26441.0,"-1,20"
6867,451548,27824.0,103
6867,451549,28976.0,127
6867,451550,27672.0,20
6867,451551,28803.0,127
6867,451554,28870.0,103
6867,451555,27824.0,103
6867,451557,29160.0,127
6867,451558,28870.0,103
6867,451559,29160.0,127
6867,451560,27824.0,103
6867,451565,29147.0,103
6867,451566,29147.0,103
6867,451717,28590.0,103
6867,451718,28976.0,127
6867,451719,27672.0,20
6867,451720,29018.0,19
6867,451721,27672.0,20
6867,451722,28858.0,103
6867,451723,29160.0,127
6867,451724,28870.0,103
6867,451725,29147.0,103
6867,451726,29124.0,111
6867,451730,29226.0,20
6867,452871,,
6867,452882,,
6867,452883,,
6867,452884,,
6867,452885,,
6867,452886,,
6867,452887,,
6867,452888,,
6867,452889,,
6867,452890,,
6867,452891,,
6867,452892,,
6867,453219,28590.0,103
6867,453221,28722.0,127
6867,453222,29160.0,127
6867,453225,28825.0,127
6867,453226,28976.0,127
6867,453227,29161.0,103
6867,453228,29333.0,127
6867,453232,28541.0,103
6867,453234,29185.0,19
6867,453236,28738.0,127
6867,453366,29160.0,127
6867,453367,27824.0,103
6867,453368,29000.0,20
6867,453369,29185.0,19
6867,453370,29000.0,20
6867,453371,27824.0,103
6867,453372,29185.0,19
6867,453373,29300.0,19
6867,453374,29160.0,127
6867,453375,28722.0,127
6867,453376,29300.0,19
6867,453377,28722.0,127
6867,453378,27672.0,20
6867,453379,27824.0,103
6867,453380,29300.0,19
6867,454822,,
6867,454863,28976.0,127
6867,454864,28976.0,127
6867,454865,27672.0,20
6867,454866,25547.0,20
6867,454867,28976.0,127
6867,454868,25547.0,20
6867,454869,28609.0,127
6867,454870,28976.0,127
6867,454874,,
6867,454875,29398.0,19
6867,454915,26241.0,103
6867,454916,26241.0,103
6867,454917,26241.0,103
6867,454918,26241.0,103
6867,454919,26241.0,103
6867,454920,26241.0,103
6867,454921,26241.0,103
6867,454922,26241.0,103
6867,454923,,
6867,454924,26241.0,103
6867,454925,,
6867,454926,26241.0,103
6867,454927,26241.0,103
6867,454928,26241.0,103
6867,454929,26241.0,103
6867,456168,,
6867,456171,25547.0,20
6867,456172,25547.0,20
6867,456173,25547.0,20
6867,456174,25547.0,20
6867,456175,,
6867,456176,,
6867,456177,25547.0,20
6867,456178,25547.0,20
6867,456179,26441.0,"-1,20"
6867,456180,,
6867,456181,26441.0,"-1,20"
6867,456182,,
6867,456183,,
6867,456184,26441.0,"-1,20"
7162,258263,19636.0,19
7162,258264,19636.0,19
7162,258265,19697.0,
7162,258266,19697.0,
7162,258267,19636.0,19
7162,258414,19636.0,19
7162,258415,19636.0,19
7162,258416,19743.0,
7162,258417,19636.0,19
7162,258418,19636.0,19
7162,258773,19636.0,19
7162,258774,19739.0,
7162,258775,19438.0,
7162,258776,19438.0,
7162,258777,19739.0,
7162,258778,19743.0,
7162,259913,19788.0,
7162,259914,19783.0,
7162,259915,19636.0,19
7162,259916,19791.0,
7162,259917,19854.0,
7162,259918,19636.0,19
7162,259919,19636.0,19
7162,259920,,
7162,259921,,
7162,259922,,
7162,259961,19788.0,
7162,259962,19808.0,
7162,259963,19791.0,
7162,259964,19636.0,19
7162,259965,19854.0,
7162,259966,19636.0,19
7162,259967,19854.0,
7162,259968,17434.0,
7162,259969,19854.0,
7162,259970,19854.0,
7162,260164,19788.0,
7162,260165,19660.0,
7162,260166,19791.0,
7162,260167,19636.0,19
7162,260168,19836.0,
7162,260169,19854.0,
7162,260170,19854.0,
7162,260171,19636.0,19
7162,260172,19854.0,
7162,260173,19854.0,
7162,260174,19854.0,
7162,260175,19636.0,19
7162,260176,19636.0,19
7162,260177,19854.0,
7162,260178,19854.0,
7162,260674,19854.0,
7162,260675,19855.0,
7162,260676,19854.0,
7162,260677,19854.0,
7162,260678,19854.0,
7162,260679,19823.0,
7162,260680,19854.0,
7162,260681,19636.0,19
7162,260682,,
7162,260683,,
7162,260684,,
7162,260685,,
7162,260686,,
7162,260687,,
7162,260688,,
7162,260689,,
7162,260690,,
7162,260691,,
7162,260692,,
7162,260693,,
7162,261120,19854.0,
7162,261121,19855.0,
7162,261122,19636.0,19
7162,261123,19636.0,19
7162,261124,19854.0,
7162,261125,19636.0,19
7162,261126,19854.0,
7162,261127,19636.0,19
7162,261128,19636.0,19
7162,261129,19854.0,
7162,261130,19854.0,
7162,261131,19854.0,
7162,261132,19854.0,
7162,261133,19940.0,
7162,261134,19854.0,
7162,261135,19854.0,
7162,261136,,
7162,261137,,
7162,261138,,
7162,261139,,
7162,261518,19636.0,19
7162,261519,19836.0,
7162,261520,19840.0,
7162,261521,19854.0,
7162,261522,19636.0,19
7162,261523,19854.0,
7162,261524,,
7162,261525,,
7162,261526,,
7162,261527,,
7162,262499,19854.0,
7162,262500,19854.0,
7162,262501,20097.0,
7162,262502,,
7162,262503,,
7162,278748,20503.0,
7162,278749,,
7162,282499,20356.0,
7162,282500,,
7162,282501,,
7162,282502,,
7162,282503,,
7162,284811,,
7162,284812,,
7162,284813,,
7162,284814,,
7162,284815,,
7162,290149,20967.0,
7162,290150,20951.0,
7162,290151,20939.0,
7162,290152,20929.0,
7162,290153,20925.0,
7162,293050,21008.0,
7162,293051,20731.0,
7162,293052,21023.0,
7162,293053,21042.0,
7162,293054,21025.0,
