image_id,image_name,media_id,image_launch_time,image_source_total_num,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,create_role_30_pay_sum,model_run_datetime,data_win
27431,ZDZL1723-横版LL,16,2021-05-02,2,813.24,0.0,3.0,0.0,1.0,0.0,271.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,649.9,0.0,2.0,0.0,1.0,0.0,324.95,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2021-10-11,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,718.47,0.0,4.0,0.0,1.0,0.0,179.6175,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6.0,2021-10-11,3
30951,ZDZL1970-横版J,16,2021-10-10,1,891.27,1.0,2.0,48.0,1.0,0.5,445.635,891.27,1.0,1.0,48.0,1.0,0.053856,0.5,382.0,2021-10-11,3
33172,ZDZL1985-横版xy_充值（3D复用）,16,2021-05-18,11,7353.11,5.0,40.0,525.0,1.0,0.125,183.82775,1470.622,1.0,1.0,525.0,5.0,0.071398,0.225,3763.0,2021-10-11,3
34542,QMTK0107-横版xy(TT),16,2021-05-11,7,422.92,0.0,4.0,0.0,1.0,0.0,105.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,3346.62,2.0,29.0,150.0,3.0,0.069,115.40069,1673.31,3.0,1.0,50.0,0.6667,0.044821,0.1667,230.0,2021-10-11,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,27602.81,27.0,141.0,1092.0,1.0,0.1915,195.76461,1022.326296,1.0,1.0,1092.0,27.0,0.039561,0.3374,10770.0,2021-10-11,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,12736.1,4.0,139.0,400.0,2.0,0.0288,91.626619,3184.025,0.0,0.0,0.0,0.0,0.031407,0.0714,1042.0,2021-10-11,3
34634,QMTK0144-横版LL（TT）,16,2021-06-12,16,1353.28,1.0,5.0,6.0,1.0,0.2,270.656,1353.28,1.0,1.0,6.0,1.0,0.004434,0.1667,151.0,2021-10-11,3
34737,QMTK0155-横版Z(3D)(TT),16,2021-06-30,3,29301.33,14.0,192.0,844.0,1.0,0.0729,152.611094,2092.952143,1.0,1.0,844.0,14.0,0.028804,0.1185,6896.0,2021-10-11,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,1969.48,0.0,15.0,0.0,1.0,0.0,131.298667,0.0,1.0,1.0,0.0,0.0,0.0,0.0952,6.0,2021-10-11,3
37998,QMTK0233-竖版ZDC（TT）,16,2021-08-27,28,189.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11,3
38666,WD1445-CHL,16,2021-10-06,1,160.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-11,3
39192,QMTK0244-竖版CHL(3D)（TT）,16,2021-10-06,1,609.16,1.0,4.0,6.0,1.0,0.25,152.29,609.16,1.0,1.0,6.0,1.0,0.00985,0.25,7.0,2021-10-11,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,15562.39,8.0,155.0,580.0,3.0,0.0516,100.402516,1945.29875,3.0,1.0,193.333333,2.6667,0.037269,0.0843,5719.0,2021-10-11,3
39262,WD1446-CHL,16,2021-10-06,1,220.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-11,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,1071.2,1.0,3.0,1272.0,1.0,0.3333,357.066667,1071.2,1.0,1.0,1272.0,1.0,1.187453,0.3333,1278.0,2021-10-11,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,7056.0,3.0,50.0,18.0,1.0,0.06,141.12,2352.0,0.0,0.0,0.0,0.0,0.002551,0.1273,884.0,2021-10-11,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,810.01,2.0,15.0,66.0,1.0,0.1333,54.000667,405.005,1.0,1.0,66.0,2.0,0.08148,0.4,66.0,2021-10-11,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,1175.51,1.0,11.0,49.0,2.0,0.0909,106.864545,1175.51,2.0,1.0,24.5,0.5,0.041684,0.2727,26017.0,2021-10-11,3
18529,ZDZL337-横版,16,2019-11-15,3,209.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-12,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,18169.97,6.0,190.0,436.0,4.0,0.0316,95.631421,3028.328333,0.0,0.0,0.0,0.0,0.023996,0.0795,126310.0,2021-10-12,3
26218,ZDZL1466-横版LL,16,2021-09-12,2,671.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-12,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,1388.57,1.0,5.0,6.0,1.0,0.2,277.714,1388.57,1.0,1.0,6.0,1.0,0.004321,0.4,6.0,2021-10-12,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,439.58,0.0,1.0,0.0,1.0,0.0,439.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-12,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,994.09,1.0,6.0,6.0,1.0,0.1667,165.681667,994.09,0.0,0.0,0.0,0.0,0.006036,0.1667,6.0,2021-10-12,3
30951,ZDZL1970-横版J,16,2021-10-10,1,955.36,2.0,3.0,250.0,1.0,0.6667,318.453333,477.68,1.0,1.0,250.0,2.0,0.261681,0.6667,584.0,2021-10-12,3
33172,ZDZL1985-横版xy_充值（3D复用）,16,2021-05-18,11,7583.25,5.0,41.0,531.0,1.0,0.122,184.957317,1516.65,1.0,1.0,531.0,5.0,0.070023,0.2195,3763.0,2021-10-12,3
34542,QMTK0107-横版xy(TT),16,2021-05-11,7,219.79,0.0,1.0,0.0,1.0,0.0,219.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-12,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,2485.04,3.0,34.0,224.0,3.0,0.0882,73.089412,828.346667,3.0,1.0,74.666667,1.0,0.090139,0.1538,236.0,2021-10-12,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,26053.4,26.0,150.0,1556.0,1.0,0.1733,173.689333,1002.053846,1.0,1.0,1556.0,26.0,0.059723,0.2982,26867.0,2021-10-12,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,8654.15,1.0,95.0,6.0,2.0,0.0105,91.096316,8654.15,0.0,0.0,0.0,0.0,0.000693,0.0784,1877.0,2021-10-12,3
34634,QMTK0144-横版LL（TT）,16,2021-06-12,16,1240.14,0.0,2.0,0.0,1.0,0.0,620.07,0.0,1.0,1.0,0.0,0.0,0.0,0.2,151.0,2021-10-12,3
34737,QMTK0155-横版Z(3D)(TT),16,2021-06-30,3,4070.46,1.0,30.0,66.0,1.0,0.0333,135.682,4070.46,1.0,1.0,66.0,1.0,0.016214,0.1237,6443.0,2021-10-12,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,1957.76,0.0,14.0,0.0,1.0,0.0,139.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-12,3
39192,QMTK0244-竖版CHL(3D)（TT）,16,2021-10-06,1,619.18,1.0,1.0,6.0,1.0,1.0,619.18,619.18,1.0,1.0,6.0,1.0,0.00969,0.25,7.0,2021-10-12,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,27552.74,8.0,283.0,676.0,3.0,0.0283,97.359505,3444.0925,0.0,0.0,0.0,0.0,0.024535,0.0825,4713.0,2021-10-12,3
39262,WD1446-CHL,16,2021-10-06,1,191.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-12,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,1320.59,1.0,3.0,1278.0,1.0,0.3333,440.196667,1320.59,1.0,1.0,1278.0,1.0,0.967749,0.3333,1278.0,2021-10-12,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,24419.38,14.0,133.0,581.0,1.0,0.1053,183.604361,1744.241429,1.0,1.0,581.0,14.0,0.023793,0.1679,1888.0,2021-10-12,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,1038.52,2.0,17.0,66.0,1.0,0.1176,61.089412,519.26,1.0,1.0,66.0,2.0,0.063552,0.3529,66.0,2021-10-12,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,1890.66,2.0,16.0,2717.0,2.0,0.125,118.16625,945.33,2.0,1.0,1358.5,1.0,1.437064,0.1875,26017.0,2021-10-12,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,16730.19,5.0,178.0,1784.0,6.0,0.0281,93.989831,3346.038,0.0,0.0,0.0,0.0,0.106634,0.087,125904.0,2021-10-13,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,1358.04,1.0,5.0,6.0,1.0,0.2,271.608,1358.04,1.0,1.0,6.0,1.0,0.004418,0.4,6.0,2021-10-13,3
29169,ZDZL1894-横版TR,16,2021-10-13,1,204.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-13,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,955.18,1.0,4.0,6.0,1.0,0.25,238.795,955.18,0.0,0.0,0.0,0.0,0.006282,0.1667,6.0,2021-10-13,3
30951,ZDZL1970-横版J,16,2021-10-10,1,466.51,1.0,1.0,202.0,1.0,1.0,466.51,466.51,1.0,1.0,202.0,1.0,0.433003,0.6667,584.0,2021-10-13,3
33172,ZDZL1985-横版xy_充值（3D复用）,16,2021-05-18,11,2438.0,0.0,6.0,0.0,1.0,0.0,406.333333,0.0,1.0,1.0,0.0,0.0,0.0,0.2195,3763.0,2021-10-13,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,2831.24,3.0,40.0,30.0,2.0,0.075,70.781,943.746667,3.0,1.5,10.0,1.0,0.010596,0.1818,4170.0,2021-10-13,3
34577,QMTK0122-竖版ZDC,16,2021-06-12,6,159.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-13,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,22988.32,22.0,125.0,1244.0,1.0,0.176,183.90656,1044.923636,1.0,1.0,1244.0,22.0,0.054114,0.2903,24079.0,2021-10-13,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,4603.9,2.0,63.0,134.0,2.0,0.0317,73.077778,2301.95,0.0,0.0,0.0,0.0,0.029106,0.0857,1285.0,2021-10-13,3
34634,QMTK0144-横版LL（TT）,16,2021-06-12,16,734.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-13,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,1310.08,0.0,9.0,0.0,1.0,0.0,145.564444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-13,3
39192,QMTK0244-竖版CHL(3D)（TT）,16,2021-10-06,1,374.49,1.0,1.0,6.0,1.0,1.0,374.49,374.49,1.0,1.0,6.0,1.0,0.016022,1.0,7.0,2021-10-13,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,25061.52,7.0,265.0,120.0,4.0,0.0264,94.571774,3580.217143,0.0,0.0,0.0,0.0,0.004788,0.0901,4791.0,2021-10-13,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,742.28,0.0,2.0,0.0,2.0,0.0,371.14,0.0,2.0,1.0,0.0,0.0,0.0,0.5,1278.0,2021-10-13,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,24119.93,16.0,135.0,1023.0,1.0,0.1185,178.666148,1507.495625,1.0,1.0,1023.0,16.0,0.042413,0.1667,1958.0,2021-10-13,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,738.39,0.0,14.0,0.0,1.0,0.0,52.742143,0.0,1.0,1.0,0.0,0.0,0.0,0.3,66.0,2021-10-13,3
39521,QMTK0258-横版CHL,16,2021-10-13,2,236.89,1.0,3.0,6.0,1.0,0.3333,78.963333,236.89,1.0,1.0,6.0,1.0,0.025328,0.6667,819.0,2021-10-13,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,2294.99,2.0,20.0,2815.0,4.0,0.1,114.7495,1147.495,3.0,0.75,938.333333,0.6667,1.226585,0.2174,26247.0,2021-10-13,3
39604,QMTK0260-横版Z(TT),16,2021-10-13,2,254.18,0.0,2.0,0.0,1.0,0.0,127.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-13,3
39625,QMTK0261-横版CXN(TT),16,2021-10-13,4,16413.97,7.0,329.0,407.0,2.0,0.0213,49.890486,2344.852857,2.0,1.0,203.5,3.5,0.024796,0.1489,3066.0,2021-10-13,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,17355.9,5.0,195.0,3499.0,6.0,0.0256,89.004615,3471.18,0.0,0.0,0.0,0.0,0.201603,0.0965,134583.0,2021-10-14,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,1095.87,1.0,2.0,6.0,1.0,0.5,547.935,1095.87,1.0,1.0,6.0,1.0,0.005475,0.4,6.0,2021-10-14,3
29169,ZDZL1894-横版TR,16,2021-10-13,1,438.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-14,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,696.64,0.0,3.0,0.0,1.0,0.0,232.213333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,2021-10-14,3
33172,ZDZL1985-横版xy_充值（3D复用）,16,2021-05-18,11,411.65,0.0,1.0,0.0,1.0,0.0,411.65,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,2021-10-14,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,2449.32,3.0,41.0,72.0,2.0,0.0732,59.739512,816.44,2.0,1.0,36.0,1.5,0.029396,0.1509,3946.0,2021-10-14,3
34577,QMTK0122-竖版ZDC,16,2021-06-12,6,317.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-14,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,3815.33,3.0,39.0,152.0,1.0,0.0769,97.828974,1271.776667,1.0,1.0,152.0,3.0,0.039839,0.3178,23413.0,2021-10-14,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,2556.59,1.0,33.0,298.0,2.0,0.0303,77.472424,2556.59,0.0,0.0,0.0,0.0,0.116562,0.0822,1285.0,2021-10-14,3
34634,QMTK0144-横版LL（TT）,16,2021-06-12,16,319.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-14,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,818.0,0.0,3.0,0.0,1.0,0.0,272.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-14,3
39192,QMTK0244-竖版CHL(3D)（TT）,16,2021-10-06,1,167.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2021-10-14,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,23312.71,14.0,256.0,265.0,4.0,0.0547,91.065273,1665.193571,4.0,1.0,66.25,3.5,0.011367,0.1022,539.0,2021-10-14,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,619.65,0.0,2.0,0.0,2.0,0.0,309.825,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,2021-10-14,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,19313.59,14.0,107.0,785.0,1.0,0.1308,180.500841,1379.542143,1.0,1.0,785.0,14.0,0.040645,0.1667,1958.0,2021-10-14,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,519.22,1.0,7.0,98.0,1.0,0.1429,74.174286,519.22,0.0,0.0,0.0,0.0,0.188745,0.1875,166.0,2021-10-14,3
39521,QMTK0258-横版CHL,16,2021-10-13,2,409.88,2.0,4.0,12.0,1.0,0.5,102.47,204.94,1.0,1.0,12.0,2.0,0.029277,0.5,825.0,2021-10-14,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,2026.46,1.0,18.0,132.0,4.0,0.0556,112.581111,2026.46,0.0,0.0,0.0,0.0,0.065138,0.1923,26247.0,2021-10-14,3
39604,QMTK0260-横版Z(TT),16,2021-10-13,2,671.32,1.0,4.0,6.0,1.0,0.25,167.83,671.32,1.0,1.0,6.0,1.0,0.008938,0.25,134.0,2021-10-14,3
39625,QMTK0261-横版CXN(TT),16,2021-10-13,4,61182.85,35.0,916.0,2053.0,2.0,0.0382,66.793504,1748.081429,2.0,1.0,1026.5,17.5,0.033555,0.1419,9227.0,2021-10-14,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,16073.27,4.0,176.0,1074.0,6.0,0.0227,91.325398,4018.3175,0.0,0.0,0.0,0.0,0.066819,0.12,134672.0,2021-10-15,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,749.92,0.0,1.0,0.0,1.0,0.0,749.92,0.0,1.0,1.0,0.0,0.0,0.0,0.6667,6.0,2021-10-15,3
29169,ZDZL1894-横版TR,16,2021-10-13,1,438.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-15,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,421.09,0.0,1.0,0.0,1.0,0.0,421.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2021-10-15,3
33172,ZDZL1985-横版xy_充值（3D复用）,16,2021-05-18,11,181.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-15,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,2160.11,2.0,37.0,126.0,2.0,0.0541,58.381351,1080.055,2.0,1.0,63.0,1.0,0.05833,0.0851,3940.0,2021-10-15,3
34577,QMTK0122-竖版ZDC,16,2021-06-12,6,317.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-15,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,1752.19,0.0,9.0,0.0,1.0,0.0,194.687778,0.0,0.0,0.0,0.0,0.0,0.0,0.2051,16696.0,2021-10-15,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,4042.49,2.0,40.0,66.0,2.0,0.05,101.06225,2021.245,0.0,0.0,0.0,0.0,0.016327,0.1296,1252.0,2021-10-15,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,768.64,0.0,5.0,0.0,1.0,0.0,153.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-15,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,14998.19,12.0,150.0,222.0,3.0,0.08,99.987933,1249.849167,4.0,1.3333,55.5,3.0,0.014802,0.1084,507.0,2021-10-15,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,586.18,0.0,3.0,0.0,1.0,0.0,195.393333,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,2021-10-15,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,1931.44,1.0,26.0,204.0,1.0,0.0385,74.286154,1931.44,1.0,1.0,204.0,1.0,0.105621,0.1858,1208.0,2021-10-15,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,428.39,1.0,8.0,98.0,1.0,0.125,53.54875,428.39,0.0,0.0,0.0,0.0,0.228764,0.1,918.0,2021-10-15,3
39521,QMTK0258-横版CHL,16,2021-10-13,2,690.78,4.0,5.0,24.0,1.0,0.8,138.156,172.695,1.0,1.0,24.0,4.0,0.034743,0.4,831.0,2021-10-15,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,2042.84,1.0,21.0,230.0,4.0,0.0476,97.278095,2042.84,0.0,0.0,0.0,0.0,0.112588,0.1538,230.0,2021-10-15,3
39604,QMTK0260-横版Z(TT),16,2021-10-13,2,1093.45,1.0,4.0,134.0,1.0,0.25,273.3625,1093.45,1.0,1.0,134.0,1.0,0.122548,0.25,134.0,2021-10-15,3
39625,QMTK0261-横版CXN(TT),16,2021-10-13,4,66532.71,45.0,1003.0,2805.0,2.0,0.0449,66.333709,1478.504667,2.0,1.0,1402.5,22.5,0.04216,0.1396,21539.0,2021-10-15,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,25028.27,8.0,314.0,1630.0,6.0,0.0255,79.707866,3128.53375,0.0,0.0,0.0,0.0,0.065126,0.1497,60218.0,2021-10-16,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,534.16,0.0,1.0,0.0,1.0,0.0,534.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-16,3
29169,ZDZL1894-横版TR,16,2021-10-13,1,234.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-10-16,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,796.58,0.0,25.0,0.0,2.0,0.0,31.8632,0.0,2.0,1.0,0.0,0.0,0.0,0.087,3934.0,2021-10-16,3
34577,QMTK0122-竖版ZDC,16,2021-06-12,6,158.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-16,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,28332.02,26.0,146.0,1893.0,1.0,0.1781,194.054932,1089.693077,1.0,1.0,1893.0,26.0,0.066815,0.3841,11609.0,2021-10-16,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,5201.43,3.0,39.0,72.0,2.0,0.0769,133.37,1733.81,2.0,1.0,36.0,1.5,0.013842,0.1,168.0,2021-10-16,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,1239.3,0.0,9.0,0.0,1.0,0.0,137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-16,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,52777.74,25.0,596.0,1590.0,3.0,0.0419,88.553255,2111.1096,3.0,1.0,530.0,8.3333,0.030126,0.1078,17595.0,2021-10-16,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,537.89,0.0,2.0,0.0,1.0,0.0,268.945,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,2021-10-16,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,3065.86,0.0,33.0,0.0,1.0,0.0,92.904848,0.0,0.0,0.0,0.0,0.0,0.0,0.1364,204.0,2021-10-16,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,400.84,1.0,7.0,166.0,1.0,0.1429,57.262857,400.84,0.0,0.0,0.0,0.0,0.41413,0.2,918.0,2021-10-16,3
39521,QMTK0258-横版CHL,16,2021-10-13,2,606.32,2.0,2.0,12.0,1.0,1.0,303.16,303.16,1.0,1.0,12.0,2.0,0.019792,0.4,831.0,2021-10-16,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,2094.16,1.0,18.0,6.0,4.0,0.0556,116.342222,2094.16,0.0,0.0,0.0,0.0,0.002865,0.24,236.0,2021-10-16,3
39604,QMTK0260-横版Z(TT),16,2021-10-13,2,999.98,1.0,3.0,134.0,1.0,0.3333,333.326667,999.98,1.0,1.0,134.0,1.0,0.134003,0.2,134.0,2021-10-16,3
39625,QMTK0261-横版CXN(TT),16,2021-10-13,4,52153.53,39.0,715.0,3339.0,2.0,0.0545,72.942,1337.27,2.0,1.0,1669.5,19.5,0.064023,0.1389,21540.0,2021-10-16,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,21135.13,8.0,275.0,2533.0,6.0,0.0291,76.855018,2641.89125,0.0,0.0,0.0,0.0,0.119848,0.1461,58004.0,2021-10-17,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,443.68,0.0,1.0,0.0,1.0,0.0,443.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-17,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,584.23,0.0,15.0,0.0,1.0,0.0,38.948667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-17,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,30024.44,37.0,161.0,2868.0,1.0,0.2298,186.487205,811.471351,1.0,1.0,2868.0,37.0,0.095522,0.3818,12586.0,2021-10-17,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,5606.78,4.0,32.0,78.0,1.0,0.125,175.211875,1401.695,2.0,2.0,39.0,2.0,0.013912,0.1395,168.0,2021-10-17,3
35020,QMTK0167-横版CHL(3D)(TT),16,2021-10-06,1,1493.79,0.0,14.0,0.0,1.0,0.0,106.699286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-17,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,50251.89,24.0,599.0,2928.0,3.0,0.0401,83.892972,2093.82875,3.0,1.0,976.0,8.0,0.058266,0.1082,17867.0,2021-10-17,3
39284,QMTK0251-竖版CHL-03（TT）,16,2021-10-10,2,538.33,0.0,2.0,0.0,1.0,0.0,269.165,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-10-17,3
39287,QMTK0253-竖版CHL,16,2021-09-30,3,14541.66,4.0,95.0,377.0,1.0,0.0421,153.070105,3635.415,0.0,0.0,0.0,0.0,0.025926,0.1538,665.0,2021-10-17,3
39509,QMTK0257-横版LL（TT）,16,2021-10-10,2,386.11,1.0,7.0,148.0,1.0,0.1429,55.158571,386.11,0.0,0.0,0.0,0.0,0.38331,0.2222,918.0,2021-10-17,3
39521,QMTK0258-横版CHL,16,2021-10-13,2,570.2,1.0,1.0,6.0,1.0,1.0,570.2,570.2,1.0,1.0,6.0,1.0,0.010523,0.0,12.0,2021-10-17,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,2041.18,1.0,14.0,6.0,4.0,0.0714,145.798571,2041.18,0.0,0.0,0.0,0.0,0.002939,0.25,6.0,2021-10-17,3
39604,QMTK0260-横版Z(TT),16,2021-10-13,2,582.84,0.0,1.0,0.0,1.0,0.0,582.84,0.0,1.0,1.0,0.0,0.0,0.0,0.3333,134.0,2021-10-17,3
39625,QMTK0261-横版CXN(TT),16,2021-10-13,4,8161.04,7.0,150.0,2065.0,2.0,0.0467,54.406933,1165.862857,2.0,1.0,1032.5,3.5,0.253031,0.1343,18480.0,2021-10-17,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,18542.01,9.0,241.0,3102.0,6.0,0.0373,76.937801,2060.223333,0.0,0.0,0.0,0.0,0.167296,0.1486,49313.0,2021-10-18,3
27431,ZDZL1723-横版LL,16,2021-05-02,2,301.44,0.0,2.0,0.0,1.0,0.0,150.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-18,3
