ad_account_id,ad_amount,ad_create_role_num,ad_new_role_money,ad_pay_role_user_num,ad_source_num,ad_valid_source_num,model_run_datetime,data_win
5807,51200.47,903.0,7684.0,22.0,11,5,2020-06-28,1
5808,43092.17,628.0,1004.0,16.0,14,5,2020-06-28,1
5809,8460.95,50.0,1628.0,2.0,5,1,2020-06-28,1
5862,5074.33,79.0,24.0,2.0,3,0,2020-06-28,1
5872,3636.34,177.0,24.0,2.0,5,0,2020-06-28,1
5874,10979.46,693.0,220.0,2.0,2,1,2020-06-28,1
5875,21105.66,1472.0,494.0,7.0,12,3,2020-06-28,1
5878,13572.07,89.0,244.0,6.0,9,2,2020-06-28,1
5879,6496.19,55.0,24.0,2.0,6,0,2020-06-28,1
5880,3574.54,55.0,0.0,0.0,6,0,2020-06-28,1
4691,10288.41,158.0,712.0,4.0,6,2,2020-06-29,1
4800,40890.91,4343.0,1354.0,8.0,8,2,2020-06-29,1
4884,41827.4,3071.0,2340.0,20.0,9,5,2020-06-29,1
5077,35085.2,398.0,484.0,6.0,15,3,2020-06-29,1
5101,63236.48,6279.0,3968.0,42.0,12,9,2020-06-29,1
5105,46631.46,2103.0,1524.0,21.0,36,6,2020-06-29,1
5120,2528.17,114.0,0.0,0.0,3,0,2020-06-29,1
5134,34574.02,397.0,176.0,1.0,19,1,2020-06-29,1
5140,12114.92,749.0,638.0,3.0,9,2,2020-06-29,1
5235,56354.23,9829.0,5850.0,55.0,6,5,2020-06-29,1
5249,3931.02,72.0,0.0,0.0,10,0,2020-06-29,1
5265,1963.21,62.0,0.0,0.0,2,0,2020-06-29,1
5335,17515.63,216.0,60.0,2.0,12,1,2020-06-29,1
5344,20813.69,1143.0,6060.0,8.0,11,4,2020-06-29,1
5350,2675.37,99.0,0.0,0.0,2,0,2020-06-29,1
5351,19000.3,825.0,352.0,6.0,8,2,2020-06-29,1
5356,16463.4,425.0,1052.0,13.0,10,2,2020-06-29,1
5366,13734.79,400.0,936.0,2.0,32,0,2020-06-29,1
5537,20518.42,800.0,218.0,5.0,7,2,2020-06-29,1
5538,7990.98,28.0,196.0,2.0,1,0,2020-06-29,1
5539,32933.85,1313.0,616.0,7.0,13,2,2020-06-29,1
5595,18580.66,1036.0,1370.0,9.0,17,3,2020-06-29,1
5639,5560.23,79.0,0.0,0.0,6,0,2020-06-29,1
5641,968.63,45.0,0.0,0.0,2,0,2020-06-29,1
5695,4145.19,94.0,84.0,2.0,8,1,2020-06-29,1
5734,48679.67,4886.0,1824.0,38.0,6,5,2020-06-29,1
5735,10428.58,89.0,0.0,0.0,11,0,2020-06-29,1
5738,5214.83,243.0,0.0,0.0,9,0,2020-06-29,1
5742,19685.38,726.0,228.0,5.0,11,2,2020-06-29,1
5771,720.57,45.0,0.0,0.0,1,0,2020-06-29,1
5773,66673.87,1483.0,3740.0,26.0,7,5,2020-06-29,1
5804,1194.65,6.0,0.0,0.0,3,0,2020-06-29,1
5805,6494.72,25.0,122.0,1.0,5,1,2020-06-29,1
5806,42308.36,398.0,1568.0,10.0,8,4,2020-06-29,1
5807,35890.07,595.0,10132.0,16.0,8,5,2020-06-29,1
5808,26609.45,469.0,756.0,6.0,12,1,2020-06-29,1
5809,4327.62,22.0,0.0,0.0,3,0,2020-06-29,1
5862,6116.89,150.0,262.0,3.0,11,1,2020-06-29,1
5872,4679.96,190.0,110.0,1.0,6,1,2020-06-29,1
5874,32461.62,1029.0,1414.0,10.0,7,2,2020-06-29,1
5875,28289.48,2664.0,1998.0,15.0,11,6,2020-06-29,1
5878,11092.34,94.0,720.0,6.0,6,3,2020-06-29,1
5879,11879.7,266.0,0.0,0.0,5,0,2020-06-29,1
5880,7787.66,168.0,11460.0,2.0,5,1,2020-06-29,1
4691,7109.23,54.0,84.0,2.0,6,0,2020-06-30,1
4800,52004.43,5294.0,7272.0,40.0,9,4,2020-06-30,1
4884,62071.84,4781.0,12958.0,40.0,10,5,2020-06-30,1
5077,52751.32,954.0,1300.0,10.0,15,2,2020-06-30,1
5101,71228.72,7218.0,4224.0,39.0,11,8,2020-06-30,1
5105,65963.17,3081.0,2594.0,42.0,33,6,2020-06-30,1
5120,3973.39,209.0,0.0,0.0,3,0,2020-06-30,1
5134,46556.06,607.0,968.0,10.0,13,3,2020-06-30,1
5140,20223.4,1186.0,168.0,4.0,11,2,2020-06-30,1
5235,89952.72,10968.0,4516.0,76.0,10,8,2020-06-30,1
5249,8070.4,163.0,48.0,4.0,12,1,2020-06-30,1
5265,772.59,30.0,0.0,0.0,1,0,2020-06-30,1
5335,11863.91,143.0,90.0,3.0,10,2,2020-06-30,1
5344,20139.06,1314.0,400.0,5.0,11,3,2020-06-30,1
5350,2097.56,43.0,0.0,0.0,6,0,2020-06-30,1
5351,17521.33,796.0,1202.0,11.0,8,3,2020-06-30,1
5356,17493.08,327.0,1472.0,15.0,9,4,2020-06-30,1
5366,17725.8,470.0,114.0,3.0,23,0,2020-06-30,1
5537,30188.68,1098.0,1244.0,10.0,5,2,2020-06-30,1
5538,7829.05,32.0,0.0,0.0,1,0,2020-06-30,1
5539,29989.38,1506.0,618.0,15.0,12,4,2020-06-30,1
5595,28145.82,1572.0,816.0,10.0,20,3,2020-06-30,1
5639,11863.3,129.0,24.0,2.0,11,0,2020-06-30,1
5641,9235.71,644.0,0.0,0.0,6,0,2020-06-30,1
5695,9817.41,184.0,132.0,6.0,10,2,2020-06-30,1
5734,29550.41,3593.0,1356.0,21.0,6,3,2020-06-30,1
5735,7072.71,71.0,0.0,0.0,6,0,2020-06-30,1
5738,5909.95,169.0,0.0,0.0,11,0,2020-06-30,1
5742,34863.41,1512.0,2090.0,37.0,13,1,2020-06-30,1
5773,48661.0,901.0,3980.0,13.0,17,4,2020-06-30,1
5804,4546.19,24.0,84.0,2.0,8,1,2020-06-30,1
5805,10247.57,42.0,244.0,2.0,6,1,2020-06-30,1
5806,27588.32,375.0,1024.0,12.0,5,2,2020-06-30,1
5807,13417.48,285.0,400.0,2.0,6,1,2020-06-30,1
5808,15700.63,283.0,648.0,4.0,16,1,2020-06-30,1
5809,3085.02,20.0,0.0,0.0,6,0,2020-06-30,1
5862,6550.01,341.0,120.0,4.0,9,1,2020-06-30,1
5872,6381.52,276.0,636.0,4.0,4,1,2020-06-30,1
5874,38708.05,744.0,1724.0,11.0,14,2,2020-06-30,1
5875,24113.46,2334.0,2818.0,9.0,10,4,2020-06-30,1
5878,7341.05,69.0,716.0,7.0,5,2,2020-06-30,1
5879,8733.17,233.0,0.0,0.0,6,0,2020-06-30,1
5880,5975.64,189.0,38272.0,2.0,3,1,2020-06-30,1
4691,1540.54,7.0,0.0,0.0,1,0,2020-07-01,1
4800,56630.98,4501.0,3268.0,50.0,7,6,2020-07-01,1
4884,66167.56,5044.0,9908.0,51.0,10,7,2020-07-01,1
5077,29228.7,818.0,108.0,4.0,8,1,2020-07-01,1
5101,54807.36,5774.0,5466.0,42.0,8,5,2020-07-01,1
5105,78609.64,3990.0,5494.0,57.0,32,5,2020-07-01,1
5120,2022.73,98.0,0.0,0.0,5,0,2020-07-01,1
5134,33438.39,548.0,746.0,7.0,13,2,2020-07-01,1
5140,22825.2,1064.0,628.0,7.0,8,2,2020-07-01,1
5235,72346.66,7515.0,4706.0,48.0,8,7,2020-07-01,1
5249,5562.01,130.0,72.0,6.0,6,1,2020-07-01,1
5265,145.98,6.0,0.0,0.0,1,0,2020-07-01,1
5335,7578.21,87.0,182.0,3.0,7,1,2020-07-01,1
5344,8044.81,561.0,0.0,0.0,8,0,2020-07-01,1
5350,1644.2,31.0,0.0,0.0,4,0,2020-07-01,1
5351,28121.98,2199.0,408.0,16.0,6,3,2020-07-01,1
5356,13453.95,182.0,818.0,7.0,3,3,2020-07-01,1
5366,22527.1,651.0,84.0,4.0,21,0,2020-07-01,1
5537,19980.18,394.0,414.0,4.0,7,1,2020-07-01,1
5538,7717.79,36.0,280.0,4.0,1,0,2020-07-01,1
5539,27685.69,1825.0,1178.0,21.0,9,2,2020-07-01,1
5595,21200.3,1018.0,416.0,5.0,18,2,2020-07-01,1
5639,27114.16,364.0,984.0,14.0,15,4,2020-07-01,1
5641,15617.5,1223.0,192.0,3.0,8,1,2020-07-01,1
5695,13046.94,379.0,894.0,10.0,11,4,2020-07-01,1
5734,23282.49,2463.0,1482.0,5.0,6,3,2020-07-01,1
5735,1768.38,16.0,0.0,0.0,5,0,2020-07-01,1
5738,8742.81,178.0,60.0,2.0,10,1,2020-07-01,1
5742,39256.26,1579.0,3272.0,38.0,12,2,2020-07-01,1
5773,43686.05,918.0,1278.0,7.0,20,3,2020-07-01,1
5804,12935.26,72.0,66.0,3.0,17,2,2020-07-01,1
5805,4638.93,29.0,174.0,3.0,5,1,2020-07-01,1
5806,12560.73,263.0,436.0,2.0,4,1,2020-07-01,1
5807,18748.18,459.0,0.0,0.0,7,0,2020-07-01,1
5808,17517.6,178.0,2512.0,7.0,11,3,2020-07-01,1
5809,4783.8,65.0,0.0,0.0,9,0,2020-07-01,1
5862,7707.49,362.0,96.0,3.0,5,1,2020-07-01,1
5872,4896.12,260.0,156.0,5.0,3,1,2020-07-01,1
5874,32476.96,176.0,388.0,4.0,14,1,2020-07-01,1
5875,16168.55,677.0,1128.0,8.0,5,3,2020-07-01,1
5878,3329.26,40.0,96.0,2.0,1,1,2020-07-01,1
5879,236.47,1.0,0.0,0.0,2,0,2020-07-01,1
5880,4026.62,167.0,12.0,1.0,4,1,2020-07-01,1
4800,78412.22,6760.0,3086.0,45.0,11,8,2020-07-02,1
4884,45681.28,3788.0,2224.0,30.0,6,6,2020-07-02,1
5077,2209.64,117.0,0.0,0.0,1,0,2020-07-02,1
5101,35444.81,4645.0,2920.0,14.0,6,4,2020-07-02,1
5105,58759.73,3176.0,2846.0,34.0,23,4,2020-07-02,1
5120,1167.0,7.0,0.0,0.0,2,0,2020-07-02,1
5134,30481.29,544.0,712.0,8.0,12,2,2020-07-02,1
5140,13084.36,404.0,424.0,3.0,9,1,2020-07-02,1
5235,58660.26,6283.0,3936.0,39.0,3,3,2020-07-02,1
5249,1422.63,39.0,0.0,0.0,4,0,2020-07-02,1
5335,6899.01,97.0,0.0,0.0,10,0,2020-07-02,1
5344,4834.62,392.0,0.0,0.0,10,0,2020-07-02,1
5350,2399.28,82.0,0.0,0.0,5,0,2020-07-02,1
5351,28649.0,2325.0,7388.0,14.0,4,2,2020-07-02,1
5356,6645.62,61.0,220.0,2.0,2,1,2020-07-02,1
5366,22517.83,795.0,316.0,4.0,21,1,2020-07-02,1
5537,13385.6,128.0,0.0,0.0,10,0,2020-07-02,1
5538,5276.05,34.0,0.0,0.0,1,0,2020-07-02,1
5539,24123.75,1556.0,1328.0,16.0,7,1,2020-07-02,1
5595,17782.06,1276.0,218.0,5.0,19,4,2020-07-02,1
5639,38163.87,703.0,4372.0,33.0,16,7,2020-07-02,1
5641,14165.25,1302.0,3464.0,16.0,4,2,2020-07-02,1
5695,20278.93,435.0,930.0,13.0,10,3,2020-07-02,1
5734,25233.93,2314.0,308.0,5.0,9,2,2020-07-02,1
5738,12461.86,256.0,132.0,5.0,10,1,2020-07-02,1
5742,30859.21,1359.0,4884.0,22.0,10,2,2020-07-02,1
5773,28810.77,1118.0,628.0,10.0,6,3,2020-07-02,1
5804,22463.36,154.0,216.0,10.0,16,4,2020-07-02,1
5805,3796.49,31.0,156.0,2.0,3,1,2020-07-02,1
5806,3782.91,88.0,12.0,1.0,3,0,2020-07-02,1
5807,24080.15,688.0,252.0,7.0,7,1,2020-07-02,1
5808,19532.79,273.0,3890.0,9.0,12,4,2020-07-02,1
5809,6799.47,105.0,0.0,0.0,12,0,2020-07-02,1
5862,5987.38,152.0,0.0,0.0,7,0,2020-07-02,1
5872,3821.39,193.0,84.0,2.0,2,1,2020-07-02,1
5874,34262.96,162.0,1084.0,10.0,13,1,2020-07-02,1
5875,19367.82,198.0,1222.0,11.0,9,3,2020-07-02,1
5878,8745.88,144.0,12.0,1.0,7,1,2020-07-02,1
5879,3111.11,33.0,0.0,0.0,5,0,2020-07-02,1
5880,6310.79,191.0,24.0,2.0,7,1,2020-07-02,1
4800,58454.46,5226.0,1434.0,33.0,13,5,2020-07-03,1
4884,42280.31,4125.0,2642.0,34.0,10,6,2020-07-03,1
5101,58553.98,6985.0,7014.0,25.0,11,4,2020-07-03,1
5105,41462.41,2493.0,60.0,5.0,21,1,2020-07-03,1
5120,589.49,4.0,0.0,0.0,1,0,2020-07-03,1
5134,30333.81,505.0,1644.0,4.0,12,2,2020-07-03,1
5140,4893.4,51.0,1602.0,1.0,6,1,2020-07-03,1
5235,93889.97,9031.0,8682.0,75.0,10,8,2020-07-03,1
5335,10356.37,143.0,24.0,2.0,12,1,2020-07-03,1
5344,6559.24,509.0,12.0,1.0,7,1,2020-07-03,1
5350,5528.93,229.0,420.0,2.0,7,1,2020-07-03,1
5351,19957.17,1319.0,25476.0,16.0,8,2,2020-07-03,1
5356,8890.4,73.0,12.0,1.0,6,1,2020-07-03,1
5366,14699.03,742.0,42.0,2.0,23,2,2020-07-03,1
5537,19908.14,533.0,0.0,0.0,13,0,2020-07-03,1
5538,1584.91,14.0,0.0,0.0,1,0,2020-07-03,1
5539,19274.72,1094.0,540.0,8.0,8,2,2020-07-03,1
5595,18092.32,1363.0,560.0,6.0,23,2,2020-07-03,1
5639,32231.63,652.0,1772.0,22.0,17,5,2020-07-03,1
5641,10792.63,904.0,5200.0,12.0,3,2,2020-07-03,1
5695,26888.79,435.0,1848.0,16.0,9,3,2020-07-03,1
5734,19110.0,1588.0,1084.0,4.0,11,1,2020-07-03,1
5738,15056.69,460.0,388.0,4.0,10,3,2020-07-03,1
5742,28478.71,1336.0,2408.0,12.0,10,2,2020-07-03,1
5771,1294.92,22.0,0.0,0.0,3,0,2020-07-03,1
5773,42145.87,1023.0,1120.0,7.0,5,3,2020-07-03,1
5804,14109.17,135.0,150.0,7.0,9,3,2020-07-03,1
5805,2910.41,19.0,0.0,0.0,3,0,2020-07-03,1
5806,2661.93,26.0,0.0,0.0,2,0,2020-07-03,1
5807,18751.79,676.0,460.0,8.0,3,1,2020-07-03,1
5808,11370.37,217.0,416.0,2.0,11,1,2020-07-03,1
5809,23032.7,203.0,128.0,1.0,19,1,2020-07-03,1
5862,7545.33,133.0,338.0,6.0,9,3,2020-07-03,1
5872,2316.51,114.0,30.0,1.0,2,0,2020-07-03,1
5874,33568.65,273.0,2940.0,14.0,11,1,2020-07-03,1
5875,29684.56,887.0,194.0,5.0,14,3,2020-07-03,1
5878,14054.82,187.0,400.0,4.0,7,2,2020-07-03,1
5879,6123.64,93.0,24.0,2.0,7,0,2020-07-03,1
5880,9827.87,195.0,0.0,0.0,12,0,2020-07-03,1
4800,47292.23,2381.0,2474.0,13.0,15,4,2020-07-04,1
4884,56063.57,5529.0,3868.0,33.0,10,6,2020-07-04,1
5101,58764.07,5732.0,8768.0,40.0,11,4,2020-07-04,1
5105,31673.11,2510.0,460.0,5.0,14,1,2020-07-04,1
5120,1201.59,7.0,0.0,0.0,4,0,2020-07-04,1
5134,22393.93,391.0,364.0,4.0,10,1,2020-07-04,1
5140,3976.74,46.0,5868.0,1.0,4,1,2020-07-04,1
5235,102953.43,10107.0,9634.0,71.0,10,8,2020-07-04,1
5335,8902.4,121.0,36.0,3.0,16,1,2020-07-04,1
5344,6998.07,596.0,24.0,2.0,6,1,2020-07-04,1
5350,11063.36,303.0,1156.0,8.0,7,3,2020-07-04,1
5351,20309.75,1317.0,764.0,9.0,9,2,2020-07-04,1
5356,9957.01,195.0,12.0,1.0,5,1,2020-07-04,1
5366,3149.64,299.0,12.0,1.0,3,1,2020-07-04,1
5537,23978.93,703.0,182.0,4.0,13,2,2020-07-04,1
5539,18129.9,1097.0,566.0,9.0,10,4,2020-07-04,1
5595,17330.15,1417.0,336.0,3.0,17,2,2020-07-04,1
5639,25853.67,384.0,7796.0,13.0,10,2,2020-07-04,1
5641,15066.35,931.0,590.0,5.0,10,2,2020-07-04,1
5695,24399.92,522.0,5054.0,21.0,9,4,2020-07-04,1
5734,8070.16,634.0,0.0,0.0,7,0,2020-07-04,1
5738,12955.82,648.0,674.0,11.0,8,2,2020-07-04,1
5742,38570.85,1764.0,792.0,13.0,12,4,2020-07-04,1
5771,9386.26,220.0,0.0,0.0,8,0,2020-07-04,1
5773,28665.86,484.0,438.0,7.0,3,1,2020-07-04,1
5804,1229.53,35.0,0.0,0.0,5,0,2020-07-04,1
5806,2526.81,31.0,0.0,0.0,5,0,2020-07-04,1
5807,14466.36,580.0,174.0,7.0,6,2,2020-07-04,1
5808,9166.83,106.0,280.0,2.0,9,2,2020-07-04,1
5809,22230.36,165.0,1318.0,3.0,17,1,2020-07-04,1
5862,18602.45,470.0,3108.0,19.0,16,4,2020-07-04,1
5863,3132.05,216.0,0.0,0.0,4,0,2020-07-04,1
5872,878.96,9.0,0.0,0.0,2,0,2020-07-04,1
5874,25958.42,256.0,280.0,2.0,18,1,2020-07-04,1
5875,23251.16,1376.0,340.0,7.0,12,3,2020-07-04,1
5878,13218.27,107.0,1612.0,6.0,5,1,2020-07-04,1
5879,7943.95,165.0,220.0,4.0,5,1,2020-07-04,1
5880,7229.93,134.0,0.0,0.0,7,0,2020-07-04,1
4800,61593.4,2075.0,3014.0,26.0,16,9,2020-07-05,1
4884,36727.91,4052.0,3444.0,13.0,6,4,2020-07-05,1
5077,3189.11,56.0,0.0,0.0,6,0,2020-07-05,1
5101,33604.18,3377.0,228.0,6.0,4,1,2020-07-05,1
5105,20848.31,1614.0,432.0,7.0,14,3,2020-07-05,1
5120,5279.81,88.0,0.0,0.0,9,0,2020-07-05,1
5134,7646.09,173.0,254.0,3.0,9,1,2020-07-05,1
5140,15649.35,989.0,394.0,5.0,9,3,2020-07-05,1
5235,65234.46,7092.0,8848.0,43.0,9,4,2020-07-05,1
5335,12623.07,182.0,90.0,3.0,12,2,2020-07-05,1
5344,4142.62,431.0,0.0,0.0,4,0,2020-07-05,1
5350,10262.84,219.0,632.0,10.0,5,4,2020-07-05,1
5351,30898.78,1941.0,1578.0,21.0,13,5,2020-07-05,1
5356,4621.9,317.0,0.0,0.0,6,0,2020-07-05,1
5366,24994.14,6445.0,236.0,7.0,12,5,2020-07-05,1
5536,13034.23,792.0,42.0,1.0,10,1,2020-07-05,1
5537,26819.66,1006.0,876.0,8.0,7,3,2020-07-05,1
5539,24565.95,1824.0,1912.0,16.0,7,3,2020-07-05,1
5595,15466.46,1611.0,110.0,2.0,13,1,2020-07-05,1
5639,21878.47,244.0,16848.0,8.0,13,1,2020-07-05,1
5641,33093.59,4522.0,1968.0,22.0,12,6,2020-07-05,1
5695,19625.94,506.0,2144.0,10.0,11,2,2020-07-05,1
5734,3043.05,278.0,42.0,1.0,3,0,2020-07-05,1
5738,12851.4,888.0,324.0,7.0,7,1,2020-07-05,1
5742,40008.85,1690.0,3108.0,32.0,11,3,2020-07-05,1
5771,15320.27,556.0,60.0,2.0,8,1,2020-07-05,1
5773,1743.91,61.0,30.0,1.0,1,0,2020-07-05,1
5806,6267.52,122.0,30.0,1.0,6,1,2020-07-05,1
5807,8492.31,324.0,102.0,4.0,4,2,2020-07-05,1
5808,21271.7,259.0,746.0,7.0,12,3,2020-07-05,1
5809,7435.86,50.0,256.0,4.0,14,0,2020-07-05,1
5862,22436.64,571.0,1316.0,11.0,20,2,2020-07-05,1
5863,3819.09,217.0,0.0,0.0,6,0,2020-07-05,1
5866,2177.1,19.0,0.0,0.0,5,0,2020-07-05,1
5872,9194.76,406.0,0.0,0.0,11,0,2020-07-05,1
5874,24600.45,118.0,512.0,4.0,10,0,2020-07-05,1
5875,8275.56,998.0,868.0,4.0,2,1,2020-07-05,1
5878,11044.94,95.0,1252.0,4.0,9,1,2020-07-05,1
5879,12524.51,347.0,9500.0,6.0,10,2,2020-07-05,1
5880,1271.97,44.0,0.0,0.0,3,0,2020-07-05,1
4800,59189.17,2899.0,5260.0,39.0,13,7,2020-07-06,1
4884,36322.24,4691.0,810.0,16.0,6,4,2020-07-06,1
5077,8385.55,242.0,96.0,2.0,6,0,2020-07-06,1
5101,40682.21,4655.0,1348.0,21.0,7,2,2020-07-06,1
5105,21420.39,1316.0,288.0,8.0,10,2,2020-07-06,1
5120,7543.88,185.0,280.0,2.0,9,0,2020-07-06,1
5140,26617.22,2289.0,6408.0,40.0,8,3,2020-07-06,1
5235,13024.86,1670.0,284.0,6.0,3,2,2020-07-06,1
5335,23028.21,398.0,378.0,11.0,10,3,2020-07-06,1
5344,1738.92,284.0,0.0,0.0,3,0,2020-07-06,1
5347,801.64,3.0,0.0,0.0,1,0,2020-07-06,1
5350,4219.74,119.0,478.0,3.0,4,1,2020-07-06,1
5351,42668.71,2345.0,2916.0,33.0,13,5,2020-07-06,1
5356,4370.77,415.0,0.0,0.0,6,0,2020-07-06,1
5366,67718.49,10125.0,1320.0,21.0,24,9,2020-07-06,1
5536,20682.02,1058.0,270.0,8.0,10,2,2020-07-06,1
5537,15192.51,765.0,268.0,2.0,5,1,2020-07-06,1
5539,24279.45,2196.0,144.0,6.0,7,2,2020-07-06,1
5595,8688.68,614.0,66.0,1.0,5,0,2020-07-06,1
5639,18671.59,260.0,358.0,5.0,10,1,2020-07-06,1
5641,39363.39,6910.0,2876.0,26.0,11,6,2020-07-06,1
5695,15903.31,828.0,1416.0,8.0,9,3,2020-07-06,1
5734,1277.12,92.0,0.0,0.0,1,0,2020-07-06,1
5738,12032.85,886.0,144.0,4.0,6,1,2020-07-06,1
5742,26307.86,994.0,4220.0,12.0,10,3,2020-07-06,1
5771,13154.72,572.0,316.0,4.0,8,1,2020-07-06,1
5773,4188.4,38.0,0.0,0.0,4,0,2020-07-06,1
5806,9945.53,218.0,512.0,2.0,6,1,2020-07-06,1
5807,4468.14,166.0,0.0,0.0,3,0,2020-07-06,1
5808,27096.29,366.0,474.0,11.0,11,2,2020-07-06,1
5809,18191.57,105.0,6488.0,8.0,9,3,2020-07-06,1
5862,18006.55,429.0,440.0,6.0,11,3,2020-07-06,1
5863,2534.5,7.0,0.0,0.0,3,0,2020-07-06,1
5866,5869.01,59.0,0.0,0.0,5,0,2020-07-06,1
5872,14115.48,690.0,48.0,4.0,11,1,2020-07-06,1
5874,27878.53,164.0,1030.0,5.0,7,2,2020-07-06,1
5875,2883.04,371.0,0.0,0.0,1,0,2020-07-06,1
5878,8913.94,280.0,576.0,2.0,6,1,2020-07-06,1
5879,10310.08,364.0,9220.0,2.0,8,1,2020-07-06,1
5880,298.7,6.0,0.0,0.0,1,0,2020-07-06,1
4800,41920.86,2526.0,13390.0,36.0,11,5,2020-07-07,1
4884,45033.55,4455.0,2236.0,22.0,11,6,2020-07-07,1
5077,15625.59,287.0,0.0,0.0,10,0,2020-07-07,1
5101,39333.63,4292.0,2020.0,15.0,7,5,2020-07-07,1
5105,25149.78,1212.0,48.0,4.0,12,2,2020-07-07,1
5120,8381.32,239.0,196.0,2.0,5,1,2020-07-07,1
5140,35572.16,3337.0,4064.0,31.0,7,3,2020-07-07,1
5235,35558.03,4503.0,924.0,10.0,5,3,2020-07-07,1
5335,12817.65,279.0,48.0,4.0,9,2,2020-07-07,1
5344,1151.98,220.0,0.0,0.0,1,0,2020-07-07,1
5347,801.64,3.0,0.0,0.0,1,0,2020-07-07,1
5350,1464.06,49.0,0.0,0.0,2,0,2020-07-07,1
5351,59722.41,2621.0,3878.0,34.0,13,6,2020-07-07,1
5356,3658.51,261.0,0.0,0.0,5,0,2020-07-07,1
5366,50629.29,4206.0,1422.0,18.0,16,4,2020-07-07,1
5536,41134.46,3081.0,448.0,6.0,19,6,2020-07-07,1
5539,20370.75,1530.0,380.0,7.0,11,2,2020-07-07,1
5595,7193.37,169.0,120.0,2.0,8,1,2020-07-07,1
5639,9078.95,161.0,1032.0,6.0,7,1,2020-07-07,1
5641,25865.59,3682.0,1104.0,17.0,9,4,2020-07-07,1
5695,17499.37,1043.0,634.0,3.0,9,2,2020-07-07,1
5734,1610.75,55.0,0.0,0.0,5,0,2020-07-07,1
5738,12461.82,894.0,84.0,2.0,6,1,2020-07-07,1
5742,27058.69,1159.0,7286.0,10.0,16,4,2020-07-07,1
5771,6199.32,229.0,24.0,2.0,5,0,2020-07-07,1
5773,21775.11,143.0,144.0,6.0,12,1,2020-07-07,1
5803,1769.57,11.0,0.0,0.0,2,0,2020-07-07,1
5804,8893.05,61.0,0.0,0.0,5,0,2020-07-07,1
5806,8014.23,154.0,0.0,0.0,5,0,2020-07-07,1
5807,4890.92,142.0,120.0,2.0,3,1,2020-07-07,1
5808,20673.1,305.0,156.0,4.0,13,3,2020-07-07,1
5809,39218.4,164.0,10330.0,12.0,12,6,2020-07-07,1
5862,20839.18,410.0,800.0,14.0,14,3,2020-07-07,1
5863,2753.68,11.0,0.0,0.0,5,0,2020-07-07,1
5866,6384.43,79.0,0.0,0.0,11,0,2020-07-07,1
5872,5799.68,293.0,12.0,1.0,7,1,2020-07-07,1
5874,19477.2,186.0,1204.0,4.0,5,2,2020-07-07,1
5875,9999.99,2328.0,158.0,1.0,3,1,2020-07-07,1
5878,10664.16,365.0,796.0,3.0,9,2,2020-07-07,1
5879,5384.94,162.0,196.0,2.0,9,1,2020-07-07,1
5880,2333.62,27.0,0.0,0.0,6,0,2020-07-07,1
5912,47997.86,295.0,226.0,3.0,7,2,2020-07-07,1
4800,18274.18,841.0,952.0,12.0,6,2,2020-07-08,1
4884,18635.45,903.0,2732.0,13.0,6,4,2020-07-08,1
5077,12750.41,143.0,60.0,2.0,7,0,2020-07-08,1
5101,27675.88,2903.0,6486.0,13.0,5,4,2020-07-08,1
5105,27918.33,1198.0,680.0,6.0,12,2,2020-07-08,1
5120,9166.88,189.0,664.0,2.0,7,1,2020-07-08,1
5140,50507.95,4194.0,4550.0,31.0,14,7,2020-07-08,1
5235,54374.45,6950.0,6290.0,34.0,5,4,2020-07-08,1
5335,4205.59,67.0,380.0,2.0,10,1,2020-07-08,1
5344,174.73,33.0,0.0,0.0,1,0,2020-07-08,1
5350,225.97,8.0,0.0,0.0,1,0,2020-07-08,1
5351,62172.52,2428.0,8410.0,29.0,15,4,2020-07-08,1
5356,4425.16,51.0,98.0,1.0,10,0,2020-07-08,1
5366,19215.31,1060.0,420.0,6.0,9,1,2020-07-08,1
5536,58045.69,3797.0,4976.0,23.0,16,7,2020-07-08,1
5537,246.93,0.0,0.0,0.0,2,0,2020-07-08,1
5539,11239.13,456.0,102.0,1.0,8,1,2020-07-08,1
5595,4132.32,97.0,60.0,1.0,8,1,2020-07-08,1
5639,4069.16,50.0,612.0,2.0,8,1,2020-07-08,1
5641,11735.9,957.0,42.0,2.0,3,1,2020-07-08,1
5695,24856.82,922.0,84.0,4.0,14,2,2020-07-08,1
5734,1105.16,7.0,0.0,0.0,5,0,2020-07-08,1
5738,9821.58,548.0,24.0,2.0,8,0,2020-07-08,1
5742,45786.63,1760.0,6464.0,14.0,11,4,2020-07-08,1
5771,273.53,15.0,0.0,0.0,1,0,2020-07-08,1
5773,26568.88,156.0,900.0,8.0,12,1,2020-07-08,1
5803,8835.88,42.0,0.0,0.0,8,0,2020-07-08,1
5804,8893.05,61.0,0.0,0.0,5,0,2020-07-08,1
5806,7181.92,62.0,0.0,0.0,5,0,2020-07-08,1
5807,23151.33,396.0,626.0,5.0,11,4,2020-07-08,1
5808,22524.28,338.0,1200.0,12.0,10,3,2020-07-08,1
5809,30261.83,112.0,6024.0,6.0,13,3,2020-07-08,1
5862,13081.57,201.0,648.0,6.0,11,2,2020-07-08,1
5863,1206.32,6.0,0.0,0.0,3,0,2020-07-08,1
5866,2692.52,39.0,0.0,0.0,9,0,2020-07-08,1
5872,2279.75,99.0,0.0,0.0,3,0,2020-07-08,1
