,ad_account_id,game_id,channel_id,source_id,budget_mode,create_time,optimization_goal,time_series,bid_strategy,bid_amount,daily_budget,expand_enabled,expand_targeting,device_price,app_install_status,gender,game_consumption_level,age,network_type,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,intention_targeting_tags,interest_category_id_list,interest_keyword_list,behavior_category_id_list,behavior_intensity,behavior_keyword_list,behavior_scene,behavior_time_window,conversion_behavior_list,excluded_dimension,location_types,regions,image_id,deep_link_url,adcreative_template_id,page_spec,page_type,site_set,label,promoted_object_id,promoted_object_type,automatic_site_enabled,link_name_type,link_page_type,profile_id,link_page_spec,adcreative_elements,label_ids,tdate,amount,new_role_money,roi,pay_rate
114,6452,1001379,6867,990979,0,2021-09-23 13:52:16,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000011111111111111111111111111111111111000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8295,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.024}",,,,,,,,,,,,,35789,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 105619, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 105619, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-23 00:00:00,241.62,316.0,1.307839,1.0
115,6451,1001379,6867,990990,0,2021-09-23 13:52:16,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000011111111111111111111111111111111111000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8793,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.024}",,,,,,,,,,,,,36075,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 104956, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 104956, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-24 00:00:00,960.55,1228.0,1.278434,0.1667
116,8526,1001379,21212,991021,0,2021-09-23 14:10:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8284,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,,,,,38835,,721,{'page_id': 5194040},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 114735, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 114735, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又刺激', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-25 00:00:00,7703.34,812.0,0.105409,0.1026
117,8526,1001379,21212,991029,0,2021-09-23 14:11:19,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8560,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,37965,,721,{'page_id': 5194040},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 110762, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 110762, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又刺激', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-25 00:00:00,1783.59,196.0,0.109891,0.125
118,8939,1001379,6867,991143,0,2021-09-23 14:21:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8999,0,False,[],,,['MALE'],['NORMAL'],"[{'min': 24, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,38335,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 112494, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 112494, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-24 00:00:00,948.48,60.0,0.063259,0.1667
119,8939,1001379,6867,991153,0,2021-09-23 14:21:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8455,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,38652,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 114042, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 114042, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-24 00:00:00,857.65,110.0,0.128257,0.2
120,8939,1001379,6867,991152,0,2021-09-23 14:21:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8297,0,False,[],,,['MALE'],"['HIGH', 'NORMAL']","[{'min': 24, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,37812,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 109660, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 109660, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",149,2021-09-24 00:00:00,789.72,116.0,0.146888,0.2
121,8939,1001379,6867,991172,0,2021-09-23 14:22:15,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8442,0,False,[],,,['MALE'],['NORMAL'],"[{'min': 24, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,38991,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 115423, 'description': '超魔性策略小游戏，试试你能闯几关', 'video': 115423, 'button_text': '立即下载', 'title': '无限游戏，休闲好玩又过瘾', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-25 00:00:00,870.07,184.0,0.211477,0.1429
122,7469,1001379,21328,991471,0,2021-09-23 15:03:24,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8883,0,False,[],,['NOT_INSTALLED'],['MALE'],"['HIGH', 'NORMAL']","[{'min': 22, 'max': 52}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.024}",,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,38157,,721,{'page_id': 4496942},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111493, 'description': '超魔性策略游戏，试试你能闯几关', 'video': 111493, 'button_text': '下载游戏', 'title': '休闲好玩又刺激', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-25 00:00:00,4980.98,254.0,0.050994,0.0588
123,8716,1001379,21336,992718,0,2021-09-23 18:36:14,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,7508,0,False,[],,['NOT_INSTALLED'],,"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,,,,,34335,,721,{'page_id': 5285692},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 104724, 'description': '朋友被我带入坑，现在玩得比我还猛！', 'video': 104724, 'button_text': '下载应用', 'title': '无限游戏，休闲好玩又刺激', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-26 00:00:00,1207.05,120.0,0.099416,0.1333
124,8717,1001379,21336,992737,0,2021-09-23 18:36:14,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,7936,0,False,[],,['NOT_INSTALLED'],,"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,,,,,34335,,721,{'page_id': 5285671},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 104724, 'description': '朋友被我带入坑，现在玩得比我还猛！', 'video': 104724, 'button_text': '下载应用', 'title': '无限游戏，休闲好玩又刺激', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-24 00:00:00,975.68,86.0,0.088144,0.125
125,8343,1001379,21245,992988,0,2021-09-23 20:13:20,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,9103,0,False,[],,['NOT_INSTALLED'],,"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.03}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,37613,,720,{'page_id': 5138593},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']","['末日', '丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', '豪车', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐']",1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 108489, 'description': '末日主题小游戏，没wifi也能玩一天！', 'video': 108489, 'button_text': '立即体验', 'title': '无限关卡，休闲解压又过瘾！', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 65514}}",20,2021-09-25 00:00:00,3038.71,60.0,0.019745,0.1
126,8343,1001379,21245,992980,0,2021-09-23 20:13:20,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,9072,0,False,[],,['NOT_INSTALLED'],,"['HIGH', 'NORMAL']","[{'min': 24, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.03}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,37374,,720,{'page_id': 5138593},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']","['末日', '丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', '豪车', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐']",1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 107542, 'description': '末日主题小游戏，没wifi也能玩一天！', 'video': 107542, 'button_text': '立即体验', 'title': '无限关卡，休闲解压又过瘾！', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 65514}}",149,2021-09-24 00:00:00,471.14,78.0,0.165556,0.3333
127,7985,1001379,21361,993095,0,2021-09-24 08:30:13,OPTIMIZATIONGOAL_FIRST_PURCHASE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,300470,0,False,[],"['PRICE_4500_MORE', 'PRICE_3500_4500', 'PRICE_2500_3500']",['NOT_INSTALLED'],['MALE'],,"[{'min': 24, 'max': 48}]",,,,,,,,,,,,,,,,,38991,,560,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2179536949'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,{'page_id': '2179536949'},"{'corporate': {'corporate_img': 71531, 'corporate_name': '幸存者挑战'}, 'video': 115419, 'title': '休闲不伤脑，过50关是人才'}",20,2021-09-24 00:00:00,983.67,276.0,0.280582,0.0833
128,8074,1001379,21361,993117,0,2021-09-24 08:33:21,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,8838,0,False,[],,['NOT_INSTALLED'],,,"[{'min': 20, 'max': 48}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",,,,,,,,,,,,,39004,,720,,PAGE_TYPE_DEFAULT,['SITE_SET_MOBILE_UNION'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 115513, 'description': '智商149卡在39关，这款游戏太烧脑了，你能过几关？', 'video': 115513, 'button_text': '立即下载', 'title': '幸存者挑战', 'brand': {'brand_name': '幸存者挑战', 'brand_img': 71531}}",20,2021-09-25 00:00:00,7351.91,482.0,0.065561,0.0141
129,8847,1001379,21206,993141,0,2021-09-24 08:41:18,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,9222,0,False,[],,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.021}",,,,,,,,,,,,,38622,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_GAME,LINK_PAGE_TYPE_CANVAS_WECHAT,508634,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 113908}, 'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？'}",20,2021-09-26 00:00:00,3193.42,136.0,0.042588,0.0154
130,8857,1001379,21206,993142,0,2021-09-24 08:41:18,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,9222,0,False,[],,['NOT_INSTALLED'],['MALE'],"['HIGH', 'NORMAL']","[{'min': 20, 'max': 48}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.021}",,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,38622,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_GAME,LINK_PAGE_TYPE_CANVAS_WECHAT,519248,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 113908}, 'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？'}",20,2021-09-24 00:00:00,4722.29,98.0,0.020753,0.0323
131,8073,1001379,21206,993132,0,2021-09-24 08:41:18,OPTIMIZATIONGOAL_APP_PURCHASE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,89166,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 24, 'max': 66}]",,,,,,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,34203,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,408082,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 95198}, 'title': '这游戏终于出了，朋友圈都玩疯了！'}",20,2021-09-26 00:00:00,8290.29,310.0,0.037393,0.0284
132,8036,1001379,21206,993159,0,2021-09-24 08:44:11,OPTIMIZATIONGOAL_APP_PURCHASE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,85000,0,False,[],,['NOT_INSTALLED'],['MALE'],"['HIGH', 'NORMAL']","[{'min': 20, 'max': 48}]",,,,,,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,34438,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_GAME,LINK_PAGE_TYPE_CANVAS_WECHAT,383967,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 96038}, 'title': '休闲又解压，玩一天都不腻'}",20,2021-09-24 00:00:00,1255.1,208.0,0.165724,0.125
133,8073,1001379,21206,993158,0,2021-09-24 08:44:12,OPTIMIZATIONGOAL_APP_PURCHASE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,83585,0,False,[],,['NOT_INSTALLED'],['MALE'],"['HIGH', 'NORMAL']","[{'min': 20, 'max': 48}]",,,,,,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,37282,,721,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_GAME,LINK_PAGE_TYPE_CANVAS_WECHAT,408082,"{""page_id"":""2230311524""}","{'video': 107116, 'title': '救救我！只用一根手指头，没wifi玩了一整天了！'}",20,2021-09-24 00:00:00,2646.13,336.0,0.126978,0.04
134,8742,1001379,21206,993163,0,2021-09-24 08:44:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,9844,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 48}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,38489,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_GAME,LINK_PAGE_TYPE_CANVAS_WECHAT,519300,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 113189}, 'title': '只用一根手指，没有wifi也能玩一天！'}",20,2021-09-25 00:00:00,837.41,1908.0,2.278454,0.1429
135,8037,1001379,21206,993176,0,2021-09-24 08:44:12,OPTIMIZATIONGOAL_APP_PURCHASE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,87142,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 24, 'max': 48}]",,,,,,,,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,37278,,1480,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111059412,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,383976,"{""page_id"":""2230311524""}","{'short_video_struct': {'short_video1': 107089}, 'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？'}",20,2021-09-24 00:00:00,1990.86,200.0,0.100459,0.0345
