image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
32206,SSR3107-横版(3D混剪),1391.05,0.0,48.0,0.0,1,0.0,28.980208,inf,0.0,0.0,0.0,0.0,0.0,0.0256,2021-05-07,3,467,2021-04-12,13,16,20
32211,SSR3108-横版(3D混剪),269121.36,26.0,2728.0,12412.0,41,0.0095,98.651525,10350.821538,0.0,0.0,0.0,0.0,0.04612,0.0902,2021-05-07,3,638,2021-04-12,73,16,20
32217,SSR3110-横版(3D混剪),101817.04,18.0,896.0,3694.0,24,0.0201,113.635089,5656.502222,0.0,0.0,0.0,0.0,0.036281,0.0923,2021-05-07,3,642,2021-04-12,343,16,20
32222,SSR3112-横版(3D混剪),8476.56,1.0,159.0,42.0,4,0.0063,53.311698,8476.56,0.0,0.0,0.0,0.0,0.004955,0.0848,2021-05-07,3,510,2021-04-12,79,16,20
32245,SSR3114-竖版(3D原创),53954.53,6.0,746.0,3066.0,43,0.008,72.325107,8992.421667,0.0,0.0,0.0,0.0,0.056826,0.108,2021-05-07,3,701,2021-04-13,175,16,20
32260,SSR3120-横版（3D混剪）,4123.91,1.0,102.0,188.0,2,0.0098,40.43049,4123.91,0.0,0.0,0.0,0.0,0.045588,0.2432,2021-05-07,3,603,2021-04-13,16,16,20
32263,SSR3121-竖版（3D混剪）,28229.38,4.0,275.0,192.0,16,0.0145,102.652291,7057.345,0.0,0.0,0.0,0.0,0.006801,0.118,2021-05-07,3,538,2021-04-13,121,16,103
32282,SSR3123-竖版（3D混剪）,2180.77,1.0,32.0,12.0,1,0.0313,68.149063,2180.77,1.0,1.0,12.0,1.0,0.005503,0.125,2021-05-07,3,537,2021-04-14,46,16,20
32284,SSR3124-横版（3D混剪）,297220.63,52.0,5345.0,4052.0,68,0.0097,55.607227,5715.781346,0.0,0.0,0.0,0.0,0.013633,0.0982,2021-05-07,3,639,2021-04-14,201,16,20
32325,SSR3132-竖版（3D原创）,9201.63,0.0,46.0,0.0,6,0.0,200.035435,inf,0.0,0.0,0.0,0.0,0.0,0.2083,2021-05-07,3,477,2021-04-15,14,16,158
32379,SSR3144-横版（3D混剪）,16118.75,2.0,585.0,72.0,15,0.0034,27.553419,8059.375,0.0,0.0,0.0,0.0,0.004467,0.0809,2021-05-07,3,569,2021-04-16,92,16,20
32402,SSR3146-竖版（3D混剪）,39848.26,8.0,467.0,530.0,19,0.0171,85.32818,4981.0325,0.0,0.0,0.0,0.0,0.0133,0.0909,2021-05-07,3,549,2021-04-19,126,16,20
32424,SSR3147-横版（3D外包混剪）,2787.01,0.0,84.0,0.0,1,0.0,33.17869,inf,0.0,0.0,0.0,0.0,0.0,0.0923,2021-05-07,3,504,2021-04-19,69,16,111;20
32446,SSR3149-横版（3D混剪）,39907.89,5.0,608.0,750.0,22,0.0082,65.637977,7981.578,0.0,0.0,0.0,0.0,0.018793,0.1181,2021-05-07,3,523,2021-04-19,95,16,20
32457,SSR3151-横版（3D混剪）,6767.97,2.0,107.0,98.0,3,0.0187,63.252056,3383.985,3.0,1.0,32.666667,0.6667,0.01448,0.0682,2021-05-07,3,554,2021-04-19,95,16,20
32466,SSR3152-横版（3D混剪）,47686.95,3.0,832.0,238.0,30,0.0036,57.316046,15895.65,0.0,0.0,0.0,0.0,0.004991,0.1049,2021-05-07,3,475,2021-04-19,134,16,20
32487,SSR3154-横版（3D混剪）,29004.32,1.0,472.0,30.0,22,0.0021,61.449831,29004.32,0.0,0.0,0.0,0.0,0.001034,0.0922,2021-05-07,3,511,2021-04-21,72,16,20
32532,SSR3158-横版（自制3D）,2743.75,0.0,45.0,0.0,4,0.0,60.972222,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,506,2021-04-21,15,16,20
32586,SSR3160-竖版（自制3D原创）,29542.5,5.0,451.0,352.0,25,0.0111,65.504435,5908.5,0.0,0.0,0.0,0.0,0.011915,0.1183,2021-05-07,3,548,2021-03-31,89,16,-1;20
32592,SSR3161-竖版（3D混剪）,3181.46,1.0,57.0,30.0,1,0.0175,55.815088,3181.46,1.0,1.0,30.0,1.0,0.00943,0.1923,2021-05-07,3,545,2021-04-22,16,16,20
32596,SSR3164-横版（3D外包混剪）,10692.41,0.0,209.0,0.0,12,0.0,51.159856,inf,0.0,0.0,0.0,0.0,0.0,0.125,2021-05-07,3,513,2021-04-22,28,16,20
32614,SSR3166-横版（3D原创）,5648.38,0.0,36.0,0.0,9,0.0,156.899444,inf,0.0,0.0,0.0,0.0,0.0,0.1111,2021-05-07,3,463,2021-04-23,33,16,103
32618,SSR3168-横版（3D混剪）,59767.91,4.0,719.0,248.0,31,0.0056,83.126439,14941.9775,0.0,0.0,0.0,0.0,0.004149,0.0852,2021-05-07,3,470,2021-04-23,46,16,20
32622,SSR3169-横版（3D混剪）,3092.28,2.0,96.0,42.0,1,0.0208,32.21125,1546.14,1.0,1.0,42.0,2.0,0.013582,0.1458,2021-05-07,3,538,2021-04-23,7,16,20
32675,SSR3176-横版（3D混剪）,73467.33,17.0,710.0,1802.0,13,0.0239,103.475113,4321.607647,0.0,0.0,0.0,0.0,0.024528,0.0909,2021-05-07,3,560,2021-03-31,44,16,20
32752,SSR3183-竖版（3D混剪）,1630.76,0.0,15.0,0.0,2,0.0,108.717333,inf,0.0,0.0,0.0,0.0,0.0,0.2273,2021-05-07,3,504,2021-04-27,14,16,20
32753,SSR3185-横版（3D外包混剪）,9349.21,0.0,206.0,0.0,3,0.0,45.384515,inf,0.0,0.0,0.0,0.0,0.0,0.1062,2021-05-07,3,497,2021-04-27,32,16,20
32762,SSR3188-横版（3D混剪）,4276.26,0.0,41.0,0.0,6,0.0,104.299024,inf,0.0,0.0,0.0,0.0,0.0,0.25,2021-05-07,3,514,2021-04-27,23,16,20
32797,SSR3189-横版（3D混剪）,4800.71,0.0,54.0,0.0,7,0.0,88.902037,inf,0.0,0.0,0.0,0.0,0.0,0.1034,2021-05-07,3,497,2021-04-28,17,16,20
32800,SSR3190-竖版（外包3D混剪）,7425.12,0.0,124.0,0.0,6,0.0,59.88,inf,0.0,0.0,0.0,0.0,0.0,0.0405,2021-05-07,3,483,2021-04-27,17,16,20
32813,SSR3191-横版（3D外包混剪）-确定,6979.9,1.0,90.0,12.0,3,0.0111,77.554444,6979.9,0.0,0.0,0.0,0.0,0.001719,0.1077,2021-05-07,3,518,2021-04-28,5,16,20
