,ad_account_id,game_id,channel_id,source_id,budget_mode,create_time,optimization_goal,time_series,bid_strategy,bid_amount,daily_budget,expand_enabled,expand_targeting,device_price,app_install_status,gender,game_consumption_level,age,network_type,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,intention_targeting_tags,interest_category_id_list,interest_keyword_list,behavior_category_id_list,behavior_intensity,behavior_keyword_list,behavior_scene,behavior_time_window,conversion_behavior_list,excluded_dimension,location_types,regions,image_id,deep_link_url,adcreative_template_id,page_spec,page_type,site_set,label,promoted_object_id,promoted_object_type,automatic_site_enabled,link_name_type,link_page_type,profile_id,link_page_spec,adcreative_elements,label_ids,tdate,amount,new_role_money,roi,pay_rate
77,8514,1001545,21206,939446,0,2021-09-09 15:57:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,88888,0,False,[],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 25, 'max': 47}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,"[205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_ALL'],,['BEHAVIOR_INTEREST_SCENE_ALL'],BEHAVIOR_INTEREST_TIME_WINDOW_THIRTY_DAY,,,['LIVE_IN'],"[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",38144,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111423, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸王国！', 'video': 111423, 'button_text': '立即下载', 'title': '帝王回归，等你来战！', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",124,2021-09-09 00:00:00,7407.52,296.0,0.039959,0.1538
78,8514,1001545,21206,984144,0,2021-09-22 09:33:18,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,38888,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 62}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,,,['LIVE_IN'],"[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",38405,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']","['游戏', '手游', '对战', '军事手游', '三国志', '三国志策略版', '万国觉醒', '传奇', '深蓝战舰', '罗马时代', '红色警戒', '红警', '军队', '战争', '帝国', '策略游戏', '卡牌游戏', '策略卡牌', '热门手游', '战争策略']",1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 113174, 'description': '占个小岛当岛主，刷钱刷资源，升级主城，发展人口，重新打造文明', 'video': 113174, 'button_text': '立即下载', 'label': [{'content': '高策略手游'}], 'title': '占个小岛当岛主，打造你的文明', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}","124,195",2021-09-22 00:00:00,6182.47,408.0,0.065993,0.3636
79,8516,1001545,21206,961756,0,2021-09-16 09:34:13,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000,BID_STRATEGY_AVERAGE_COST,88888,0,False,[],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 25, 'max': 47}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,"[205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_ALL'],,['BEHAVIOR_INTEREST_SCENE_ALL'],BEHAVIOR_INTEREST_TIME_WINDOW_THIRTY_DAY,,,['LIVE_IN'],"[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",38144,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111423, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸王国！', 'video': 111423, 'button_text': '立即下载', 'title': '帝王回归，等你来战！', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",124,2021-09-16 00:00:00,7116.23,263.0,0.036958,0.1053
80,8518,1001545,21206,983012,0,2021-09-21 09:37:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,66699,0,False,[],,,['MALE'],,"[{'min': 22, 'max': 60}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,['LIVE_IN'],"[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",38849,,720,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 114798, 'description': '沦落荒岛，你该如何扩充人口，是发展成部落还是走向强国！', 'video': 114798, 'button_text': '立即下载', 'title': '苦等20年，手游终于出了！', 'brand': {'brand_name': '伐木时代', 'brand_img': 72822}}",117,2021-09-21 00:00:00,5679.15,122.0,0.021482,0.4
81,7422,1001545,21306,900165,0,2021-08-28 13:48:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111110000,BID_STRATEGY_AVERAGE_COST,59502,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",,[205],,,,,,,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,38149,,721,{'page_id': 5237335},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']","['游戏', '策略游戏', '战争游戏', '手游', '帝国游戏', '美女']",1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111441, 'description': '苦等20年，终于出手游了！满满的儿时回忆，老玩家已感动哭！', 'video': 111441, 'button_text': '立即下载', 'title': '一起征战世界文明', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}","121,193",2021-08-29 00:00:00,8516.23,400.0,0.046969,0.0769
82,7422,1001545,21306,902858,0,2021-08-29 16:38:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000111111111111111111111111111111111111111111000000,BID_STRATEGY_AVERAGE_COST,55095,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,[205],,[205],['BEHAVIOR_INTEREST_INTENSITY_ALL'],,['BEHAVIOR_INTEREST_SCENE_ALL'],BEHAVIOR_INTEREST_TIME_WINDOW_THIRTY_DAY,,,,,38168,,721,{'page_id': 5237335},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']","['游戏', '新闻热点', '策略游戏', '战争游戏']",1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111548, 'description': '苦等20年，终于出手游了！满满的儿时回忆，老玩家已感动哭！', 'video': 111548, 'button_text': '立即下载', 'title': '一起建造世界文明', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",117,2021-08-30 00:00:00,1238.53,110.0,0.088815,0.25
83,8314,1001545,21306,879747,0,2021-08-20 14:50:13,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111000011111111111111111111111111100000111111111111000011111111111111111111111111100000111111111111000011111111111111111111111111100000111111111111000011111111111111111111111111100000111111111111000011111111111111111111111111100000111111111111111111111111111111111111111111100000111111111111111111111111111111111111111111100000,BID_STRATEGY_AVERAGE_COST,59184,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",[205],,,"[124, 157, 307, 205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_HIGH'],"['10连抽', 'arpg', 'ip传奇', 'mud游戏', 'ssr秘书', 'ssr英雄', 'x三国', '一念逍遥', '三国', '三国乱世霸王', '三国女将', '三国志', '三国志10', '三国志7', '三国志纯单机版', '三国战记', '三国无双', '三国无双4', '三国杀', '三国美女', '三国群英ol', '三国群英传7', '三国群英传ol', '上古战纪', '上古王冠', '上线十连抽', '专属三国', '专属秘书', '乐都热血三国', '争锋天下', '五星英雄', '仙侠单机版', '仙侠手游公测', '仙影', '仙界幻世录', '传世世界', '传奇ol', '传奇sf', '传奇世界', '传奇世界游戏', '传奇卡牌', '传奇复古', '传奇大陆', '传奇官方网站', '传奇官网下载', '传奇微端', '传奇正版', '传奇游戏', '传奇热血', '传奇爆服版', '传奇网页游戏', '传奇荣耀', '传奇超级变态版', '传奇霸主', '修真挂机', '傲世传奇', '关羽', '兽人军团', '初心者-集结', '剑侠情缘', '动作卡牌', '动作手机网游', '动画卡', '动画卡牌', '十连抽', '单机三国杀', '单机游戏', '单机版', '单机版传奇', '单词', '单词学习', '单词词汇', '卡牌手游', '卡牌收集', '反恐精英', '口袋三国', '商战手游', '回到三国', '回合制', '国战传奇', '塔防三国志', '塔防单机', '塔防单机版', '塔防帝国', '大汉帝国', '大王饶命', '大话诛仙', '女人三十', '好玩三国', '妖妹', '姬战三国', '学习单词', '学会英语', '学单词', '学英文', '学英语', '完美三国', '宠物小精灵皮卡丘', '宠萌女友', '客户端网游', '射雕群英传', '小木锤', '少年三国志', '屠龙传奇', '山海经', '山海经单机版', '巅峰帝国', '左慈', '帝国', '帝国单机', '帝国单机加强版', '帝国回归', '帝国手游', '帝国手游版', '帝国文明', '帝国时代', '帝国时代3', '帝国策略', '帝国策略手游', '帝国高清重制版', '带团', '廉颇', '开局10连抽', '开局十连抽', '异兽蛋', '征战三国', '徐晃', '微端传奇', '忠诚度', '战歌', '战歌起', '战胜佛', '手机游戏', '手机网游', '招带', '挂机手游', '捕猎', '放置三国', '放置卡牌手游', '文字修仙', '文字修仙手游', '文明帝国', '文明策略手游', '斗罗大陆-武魂觉醒', '无限暴击', '无限游戏', '无限血蛋', '星际红警', '暴走三国', '曹荣', '有事秘书干', '木锤', '梦幻回合', '模拟商战', '模拟当总裁', '模拟都市', '武林志', '汴梁', '海量福利', '渡劫飞升', '激战三国', '灭神单职业', '热血三国志', '热血传奇', '狩猎捕鱼', '猎魔大陆', '王者三国', '王者英雄录', '玩传奇', '甄姬', '甜心女友', '皇城传奇', '盖房子', '盛大传奇3', '盛大正版传奇', '盛大热血传奇', '真三国乱舞', '真三国无双3', '真三国无双5', '真三国无双ol', '石器变态版', '种田', '秘书', '秦皇天下', '策略卡牌', '策略放置', '精品传奇', '红月传奇', '红色警戒', '红警2', '红警前线', '纯三国', '纯单机', '经典帝国', '经营投资', '绝世仙王', '统一三国', '网页传奇', '美女三国', '美女养成', '美女武将', '美女秘书', '群雄三国', '背英语', '背英语单词', '胡来三国', '胡莱三国', '自学英语', '至尊传奇', '航母世界', '良心卡牌手游', '英语', '英语单词学习', '英雄三国志', '英雄阵容', '荒岛求生', '萝莉御姐', '血蛋', '街机恐龙快打', '西游私服', '西游绿色服', '角色扮演手游', '语言培训', '贞德', '贴身秘书', '赚他一个亿', '超凡三国', '轻松消除', '都市手游', '采矿贸易', '重制版', '重生仙侠', '金柳露', '铁血三国', '霸者传奇', '靠自己', '韩信', '马超', '高清重制版', '魔兽塔防', '魔兽塔防td', '魔域世界', '魔法大陆', '魔龙消消消']",['BEHAVIOR_INTEREST_SCENE_APP'],BEHAVIOR_INTEREST_TIME_WINDOW_THREE_MONTH,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,36995,,721,{'page_id': 5237345},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']","['游戏', '新闻热点', '策略游戏', '战争游戏', '帝国游戏', '美女']",1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 109518, 'description': '这游戏终于出手游了！满满的儿时回忆，老玩家已感动哭！', 'video': 109518, 'button_text': '立即下载', 'title': '一起建造各国文明', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",119,2021-08-21 00:00:00,27897.67,2188.0,0.078429,0.0317
84,8853,1001545,21361,977747,0,2021-09-18 16:54:13,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,38888,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 66}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,,,['LIVE_IN'],"[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",38888,,721,,PAGE_TYPE_DEFAULT,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 114953, 'description': '占个小岛当岛主，刷钱刷资源，升级主城，发展人口，重新打造文明', 'video': 114953, 'button_text': '立即下载', 'label': [{'content': '高策略手游'}], 'title': '占个小岛当岛主，打造你的文明', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",124,2021-09-19 00:00:00,3121.27,159.0,0.050941,0.2667
89,6601,1001619,20813,771357,0,2021-07-12 22:18:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,33947,0,True,['age'],,['NOT_INSTALLED'],['MALE'],"['HIGH', 'NORMAL']","[{'min': 18, 'max': 50}]","['WIFI', 'NET_4G']",DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,['LIVE_IN'],"[540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",36029,,452,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2059787503}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_MOMENTS'],,1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,285245,"{""page_id"":""2059787503""}","{'short_video_struct': {'short_video2': 101878}, 'description': '这才叫真策略，开局一个农民，荒岛漂流，伐木挖矿造房，建立帝国', 'title': '荒岛开局，建立帝国！'}",,2021-07-13 00:00:00,903.35,42.0,0.046494,0.25
90,7207,1001619,20813,771393,0,2021-07-12 22:44:08,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,74698,0,True,['age'],,['NOT_INSTALLED'],,"['HIGH', 'NORMAL']","[{'min': 18, 'max': 55}]","['WIFI', 'NET_4G']",DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.026}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,['LIVE_IN'],"[540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",36039,,721,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2088704385}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,,"{'video': 101909, 'button_text': '立即下载', 'title': '1:1还原，建造帝国文明！', 'brand': {'brand_name': '帝国单机重置版', 'brand_img': 79601}}","132,130,129",2021-07-13 00:00:00,547.38,42.0,0.076729,0.1333
91,7976,1001619,21146,1033553,0,2021-09-30 17:11:24,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,156603,0,True,"['age', 'gender']",,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,,,,,39365,,720,{'page_id': 5326700},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 117103, 'description': '伐木采集，捕鱼挖矿，建立你的王国', 'video': 117103, 'button_text': '立即下载', 'title': 'SLG文明策略手游', 'brand': {'brand_name': '罗马单机版', 'brand_img': 79601}}","135,132",2021-10-02 00:00:00,9277.07,232.0,0.025008,0.08
92,7976,1001619,21146,1033577,0,2021-09-30 17:11:24,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,178988,0,True,"['age', 'gender']",,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,,,,,38387,,720,{'page_id': 5326700},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 116900, 'description': '伐木采集，捕鱼挖矿，建立你的王国', 'video': 116900, 'button_text': '立即下载', 'title': 'SLG文明策略手游', 'brand': {'brand_name': '罗马单机版', 'brand_img': 79601}}",117,2021-10-02 00:00:00,10190.07,246.0,0.024141,0.1463
100,7990,1001619,21146,796687,0,2021-07-21 16:57:24,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,50732,0,True,[],,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,36319,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2188780427}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,,"{'end_page': {'end_page_desc': 'SLG帝国文明策略手游', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 79601, 'corporate_name': '帝国单机重置版'}, 'description': '伐木采集，捕鱼挖矿，建立你的帝国', 'caption': '1:1还原端游玩法', 'left_bottom_txt': '实时团战策略烧脑不烧钱', 'video': 102782, 'title': '全球同服，等你来战'}","130,137,132",2021-07-22 00:00:00,1535.67,83.0,0.054048,0.1818
101,7990,1001619,21146,904532,0,2021-08-30 14:28:13,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,88737,0,True,[],,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,38110,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2244288753}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,,"{'end_page': {'end_page_desc': '礼包码：ch888', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 79601, 'corporate_name': '罗马单机版'}, 'description': '伐木采集，捕鱼挖矿，建立你的王国', 'caption': '全球同服，等你来战', 'left_bottom_txt': '实时团战策略烧脑不烧钱', 'video': 111311, 'title': 'SLG王国文明策略手游'}","132,134,135",2021-08-31 00:00:00,1933.58,51.0,0.026376,0.1765
102,7990,1001619,21146,924191,0,2021-09-06 15:22:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,112067,0,True,[],,,,,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",,,,,,,,,,,,,37823,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2244288753}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111488645,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,,"{'end_page': {'end_page_desc': '礼包码：ch888', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 79601, 'corporate_name': '罗马单机版'}, 'description': '伐木采集，捕鱼挖矿，建立你的王国', 'caption': '全球同服，等你来战', 'left_bottom_txt': '实时团战策略烧脑不烧钱', 'video': 111496, 'title': 'SLG王国文明策略手游'}","132,133,134",2021-09-06 00:00:00,546.73,104.0,0.190222,0.6667
